,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2777,"A crowd of people, with a man checking his phone facing you.",A man is trying to see the time,,neutral,entailment,A construction man appears to be staring at a device. The man is marveling at the technology.
2778,A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is yelling.,,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
2779,A young Asian man in a blue shirt with a small beard and mustache takes notes with a pencil from a large book.,A man is yelling.,,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
2780,The lady is walking to class in the snow.,There is a women hurrying to get to class,,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2781,The lady is walking to class in the snow.,There is a women hurrying to get to class,A man hurrying to get in the snow.,neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2782,a small dog walking through the snow,Small dog seated on the snow,,contradiction,entailment,The little dog walking on the grass has a red bow in its hair. The dog is wearing a dress.
2783,a small dog walking through the snow,Small dog seated on the snow,,contradiction,neutral,The little dog walking on the grass has a red bow in its hair. The dog is wearing a dress.
2784,Young boy brushing his teeth with a woman in the background.,A young boy is washing his face.,,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2785,Young boy brushing his teeth with a woman in the background.,A young boy is washing his face.,,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2786,A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,,neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
2787,A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.,She is famous.,She is infamous.,neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
2788,Members of a band perform dressed in white while the drummer sits behind them.,a famous band performs,,neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2789,Members of a band perform dressed in white while the drummer sits behind them.,a famous band performs,,neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2790,Two people kissing in a unkempt yard.,The couple kiss outdoors.,A couple enjoys nature in a unkempt yard.,entailment,neutral,A couple being romantic under the sunset. People are enjoying sundown.
2791,Two people kissing in a unkempt yard.,The couple kiss outdoors.,The couple kiss indoors in an immaculate indoor setting.,entailment,contradiction,A couple being romantic under the sunset. People are enjoying sundown.
2792,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park.,The people are running at a mall.,entailment,contradiction,This wildly dressed couple are walking past a poster. The couple are walking.
2793,"Several members of a wedding party, including the bride, are walking past a lamp and some park benches.",The people are walking at a park.,,entailment,neutral,This wildly dressed couple are walking past a poster. The couple are walking.
2794,The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking three dogs,,contradiction,entailment,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
2795,The woman in blue shorts and a brown vest has a black dog to the right of her and a dog behind her.,A woman is walking three dogs,A woman is walking three dogs.,contradiction,neutral,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
2796,"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",A woman plays a harp in front of an enthralled audience.,"A person with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in a public space holding an unusual object. They are surrounded by people who are captivated by their performance of music.",contradiction,neutral,Man dressed in business casual attire playing the saxophone with the rest of a band. Man dressed in business casual attire playing the oboe with the rest of a band.
2797,"A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.",A woman plays a harp in front of an enthralled audience.,,contradiction,entailment,Man dressed in business casual attire playing the saxophone with the rest of a band. Man dressed in business casual attire playing the oboe with the rest of a band.
2798,Third world country workers bring collections of bananas and other supplies.,a working is bringing banannas,,entailment,neutral,People walking through dirt. People are outside.
2799,Third world country workers bring collections of bananas and other supplies.,a working is bringing banannas,,entailment,contradiction,People walking through dirt. People are outside.
2800,There is a man looking sideways down an out of focus street.,There's a man with his head hung down staring at the ground.,,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2801,There is a man looking sideways down an out of focus street.,There's a man with his head hung down staring at the ground.,,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2802,Three people are skating around a curved street while onlookers watch them perform.,No one is watching the skaters perform.,,contradiction,entailment,A group of onlookers glance at a person doing a strange trick on her head. A boy does a card trick.
2803,Three people are skating around a curved street while onlookers watch them perform.,No one is watching the skaters perform.,Three people are skating around a curved street.,contradiction,neutral,A group of onlookers glance at a person doing a strange trick on her head. A boy does a card trick.
2804,A busy operating room with high tech equipment to assist the doctors.,A judge and an accused are staring at each other.,,contradiction,neutral,A couple is married in a church as guests look on. Guests are attending a funeral.
2805,A busy operating room with high tech equipment to assist the doctors.,A judge and an accused are staring at each other.,,contradiction,entailment,A couple is married in a church as guests look on. Guests are attending a funeral.
2806,"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are outside.,,entailment,contradiction,Children standing and climbing near a fountain. Kids standing and climbing.
2807,"Two young girls, one in sunglasses, play with a large soap bubble in the park.",A couple of children are outside.,,entailment,neutral,Children standing and climbing near a fountain. Kids standing and climbing.
2808,A man is wearing jacket is in the hole.,A man with a jacket is in a hole.,,entailment,contradiction,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2809,A man is wearing jacket is in the hole.,A man with a jacket is in a hole.,,entailment,neutral,A man carrying a bag from a stick is walking down the sidewalk. There is a man walking.
2810,"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting inside a vehicle outside.,,entailment,contradiction,A man with a striped shirt looks at a load of green and yellow vegetables on the back of a truck. A man looks at a pile of colored vegetables on a car outside.
2811,"A male inside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.",The man is sitting inside a vehicle outside.,,entailment,neutral,A man with a striped shirt looks at a load of green and yellow vegetables on the back of a truck. A man looks at a pile of colored vegetables on a car outside.
2812,A man wearing a red tie standing in front of a statue.,A homeless man leans against a statue.,,contradiction,neutral,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
2813,A man wearing a red tie standing in front of a statue.,A homeless man leans against a statue.,,contradiction,entailment,"Two women both in sandals, one in a green hat is tying the other woman's dress strap. Two men are getting dressed."
2814,The graffiti on the wall is bland and tasteless.,The graffiti on the wall is beautiful and full of life.,,contradiction,neutral,A woman in a blue dress is leaning on a wall with graffiti painted on it. The woman is in a field.
2815,The graffiti on the wall is bland and tasteless.,The graffiti on the wall is beautiful and full of life.,The graffiti on the wall is vibrant and colorful.,contradiction,entailment,A woman in a blue dress is leaning on a wall with graffiti painted on it. The woman is in a field.
2816,A child with a yellow balloon walks through a fair.,The little girl holds  clutches her balloon while she strolls through the carnival.,,entailment,neutral,The elaborate Jesus shrine is being carried in a parade. A Jesus shrine is in the parade.
2817,A child with a yellow balloon walks through a fair.,The little girl holds  clutches her balloon while she strolls through the carnival.,,entailment,contradiction,The elaborate Jesus shrine is being carried in a parade. A Jesus shrine is in the parade.
2818,guys in a hair salon one guy holding up one finger.,Someone is getting a haircut.,,entailment,contradiction,A guy waxing a wooden floor with wax. a guy is waxing
2819,guys in a hair salon one guy holding up one finger.,Someone is getting a haircut.,,entailment,neutral,A guy waxing a wooden floor with wax. a guy is waxing
2820,Two singers in white shirts on stag in a bar.,Performers wearing black sequined gowns serenade the old man.,,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2821,Two singers in white shirts on stag in a bar.,Performers wearing black sequined gowns serenade the old man.,,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2822,A man walks down the street past a brick building with white graffiti on it.,The man walking down the street is going home.,,neutral,entailment,Man walking with tall buildings with reflections behind him. The man was walking to meet a friend.
2823,A man walks down the street past a brick building with white graffiti on it.,The man walking down the street is going home.,,neutral,contradiction,Man walking with tall buildings with reflections behind him. The man was walking to meet a friend.
2824,A woman poses with a small girl in front of a flower bush.,A woman poses with a girl.,A woman poses with a girlscouts in front of a flower bush.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
2825,A woman poses with a small girl in front of a flower bush.,A woman poses with a girl.,,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
2826,Three children are by a waterway behind a house.,Three children are indoors.,,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
2827,Three children are by a waterway behind a house.,Three children are indoors.,,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
2828,A young man preparing food with diners in the background,The man is preparing fried eggs for his customers.,The man prepares breakfast.,neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
2829,A young man preparing food with diners in the background,The man is preparing fried eggs for his customers.,,neutral,contradiction,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
2830,The lady in the multicolored shirt has a necklace on a white object in her hand.,The lady is holding something,,entailment,neutral,A lady in a red sweatshirt opening a present. The lady is wearing red.
2831,The lady in the multicolored shirt has a necklace on a white object in her hand.,The lady is holding something,The man in the multicolored shirt has a necklace on a black object that he is dropping.,entailment,contradiction,A lady in a red sweatshirt opening a present. The lady is wearing red.
2832,A group of small children and an older woman look at statues,People watching at a statue,People ignoring trash.,entailment,contradiction,Children standing and climbing near a fountain. Kids standing and climbing.
2833,A group of small children and an older woman look at statues,People watching at a statue,,entailment,neutral,Children standing and climbing near a fountain. Kids standing and climbing.
2834,A man and a woman eating dinner together.,The people are consuming food,,entailment,contradiction,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
2835,A man and a woman eating dinner together.,The people are consuming food,,entailment,neutral,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
2836,one boy playing a snooker indoor,A boy is enjoying the snooker he is playing with.,,neutral,contradiction,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
2837,one boy playing a snooker indoor,A boy is enjoying the snooker he is playing with.,,neutral,entailment,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
2838,An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.,An older gentleman is eating a sandwich.,,contradiction,entailment,A young man sits at a workbench amidst a number of work tools including wire cutters working on what appears to be a large ornate necklace. The man is old.
2839,An older gentleman working with tools in a machine tool shop while wearing headphones to protect his ears from the noise.,An older gentleman is eating a sandwich.,,contradiction,neutral,A young man sits at a workbench amidst a number of work tools including wire cutters working on what appears to be a large ornate necklace. The man is old.
2840,A boy kicks a giant baseball while a group of children watch.,The boy is kicking the ball to another child.,,neutral,contradiction,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
2841,A boy kicks a giant baseball while a group of children watch.,The boy is kicking the ball to another child.,,neutral,entailment,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
2842,A young man doing a flip at a city park.,He is outside.,,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2843,A young man doing a flip at a city park.,He is outside.,,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2844,A disabled person pushing her cart along side the building.,Everyone is in a bus.,,contradiction,neutral,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
2845,A disabled person pushing her cart along side the building.,Everyone is in a bus.,,contradiction,entailment,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
2846,An all black cat with bright green eyes has caught a gray mouse.,A black cat and a gray mouse,,neutral,contradiction,A goalie tries to catch a ball during a soccer game. a goalie is trying to catch the game tying ball.
2847,An all black cat with bright green eyes has caught a gray mouse.,A black cat and a gray mouse,,neutral,entailment,A goalie tries to catch a ball during a soccer game. a goalie is trying to catch the game tying ball.
2848,Red cross workers and emergency personnel stand next to a wrecked black automobile.,A vehicle has been unharmed in an accident.,A vehicle has been slightly damaged in an accident.,contradiction,neutral,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
2849,Red cross workers and emergency personnel stand next to a wrecked black automobile.,A vehicle has been unharmed in an accident.,,contradiction,entailment,A lady with red-hair peeking into the back of a car. A lady is looking at a fire truck.
2850,Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.,Two men in orange clothing and hard hats taking a break from work.,,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2851,Two men in orange clothing and hard hats oversee a scraper as it works on repairing a road.,Two men in orange clothing and hard hats taking a break from work.,,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2852,A man on stage playing guitar.,Music is being performed.,Silence is being maintained.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2853,A man on stage playing guitar.,Music is being performed.,,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2854,Woman and young lady sit on the sidewalk while young man plays flute in background.,They are enjoying the music.,,neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2855,Woman and young lady sit on the sidewalk while young man plays flute in background.,They are enjoying the music.,,neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2856,"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are performing CPR on a shooting victim.,,contradiction,neutral,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
2857,"Group of Police officers in uniform standing in a parking lot, smiling and talking.",The people are performing CPR on a shooting victim.,,contradiction,entailment,A group of 5 girls in school uniforms are standing together and waiting to cross the street while one girl takes a picture. The girls are wearing hockey jerseys.
2858,A Native American pow wow is being demonstrated to onlookers.,They are in a museum.,,neutral,contradiction,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
2859,A Native American pow wow is being demonstrated to onlookers.,They are in a museum.,,neutral,entailment,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
2860,Four men are hanging out in front of a building.,There are four friends hanging out.,,neutral,entailment,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2861,Four men are hanging out in front of a building.,There are four friends hanging out.,,neutral,contradiction,"Four men wearing orange jackets and red hats, walking near a wavy trimmed bush. The four men are in jackets to help clear out the road."
2862,a small tan dog running in the grass with a stick in his mouth,A small dog running in the grass.,,entailment,contradiction,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
2863,a small tan dog running in the grass with a stick in his mouth,A small dog running in the grass.,,entailment,neutral,A dog begins to climb a brick staircase near plants. A dog is going up the stairs.
2864,A young woman plays on a swing set while trees sway in the background.,Two cats watching fish in an aquarium.,,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2865,A young woman plays on a swing set while trees sway in the background.,Two cats watching fish in an aquarium.,,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2866,"Five people staring in the same direction, two of whom are wearing face masks.",5 kids sitting in the house playing Settlers of Catan.,,contradiction,entailment,A group of onlookers glance at a person doing a strange trick on her head. A boy does a card trick.
2867,"Five people staring in the same direction, two of whom are wearing face masks.",5 kids sitting in the house playing Settlers of Catan.,,contradiction,neutral,A group of onlookers glance at a person doing a strange trick on her head. A boy does a card trick.
2868,People under a tent listening to a man with beard playing a brown guitar.,A man with a guitar performs for an audience.,,entailment,neutral,Two men inside a tent are examining the floor. men looking at the floor
2869,People under a tent listening to a man with beard playing a brown guitar.,A man with a guitar performs for an audience.,,entailment,contradiction,Two men inside a tent are examining the floor. men looking at the floor
2870,"A man is doing a headstand, balanced on a bottle, on a street corner.","A man is surrounded by people, balancing on a bottle outside",,neutral,contradiction,"A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building. Teenagers congregate in front of the old pharmacy to skateboard together."
2871,"A man is doing a headstand, balanced on a bottle, on a street corner.","A man is surrounded by people, balancing on a bottle outside",,neutral,entailment,"A young man dressed in a black t-shirt, blue jeans and a blue baseball cap performs a skateboarding trick on a granite bench in front of a pharmacy building. Teenagers congregate in front of the old pharmacy to skateboard together."
2872,A group of kids standing outside.,There are kids outdoors.,There are kids indoors.,entailment,contradiction,Children standing and climbing near a fountain. Kids standing and climbing.
2873,A group of kids standing outside.,There are kids outdoors.,,entailment,neutral,Children standing and climbing near a fountain. Kids standing and climbing.
2874,The man in dark clothes and glasses sat on the rock with the baby.,the man sang to the baby,,neutral,entailment,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
2875,The man in dark clothes and glasses sat on the rock with the baby.,the man sang to the baby,,neutral,contradiction,A musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing. A tall person with a scarf
2876,A marathon runner jogs past pedestrians and portable toilets.,A marathon runner jogs past pedestrians and portable tents.,,contradiction,entailment,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
2877,A marathon runner jogs past pedestrians and portable toilets.,A marathon runner jogs past pedestrians and portable tents.,,contradiction,neutral,"A man being shown running in a black suit, running for Haiti. A man sitting and eating steak."
2878,A Malaysian contestant is riding a bike on a trainer.,A malaysian man walks down the road.,A Malaysian contestant rides a bike down the road.,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
2879,A Malaysian contestant is riding a bike on a trainer.,A malaysian man walks down the road.,A person walks down the road.,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
2880,The snowboarder is in the middle of a very tall jump,Downhill skier on slolum course.,,contradiction,neutral,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2881,The snowboarder is in the middle of a very tall jump,Downhill skier on slolum course.,,contradiction,entailment,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2882,"An elderly man, wearing a white hat, is sweeping a parking lot.",A man is outside,A young woman is outside.,entailment,contradiction,The elderly bus driver opening the door for a passenger who needs to get off. The elderly driver opens the bus doors.
2883,"An elderly man, wearing a white hat, is sweeping a parking lot.",A man is outside,,entailment,neutral,The elderly bus driver opening the door for a passenger who needs to get off. The elderly driver opens the bus doors.
2884,a man on a bench feeds a dog.,a man is feeding his son,,contradiction,entailment,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
2885,a man on a bench feeds a dog.,a man is feeding his son,,contradiction,neutral,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
2886,A man with a suitcase walks through an alley between two large buildings.,A woman dancing in a park,,contradiction,neutral,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
2887,A man with a suitcase walks through an alley between two large buildings.,A woman dancing in a park,,contradiction,entailment,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
2888,A guy on a surfboard.,A man drowning in the ocean with his surfboard.,,contradiction,neutral,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2889,A guy on a surfboard.,A man drowning in the ocean with his surfboard.,A man surfing on the ocean with his surfboard.,contradiction,entailment,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2890,"Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.",A group of painters watch as something is happening.,,entailment,neutral,Two men inside a tent are examining the floor. men looking at the floor
2891,"Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.",A group of painters watch as something is happening.,,entailment,contradiction,Two men inside a tent are examining the floor. men looking at the floor
2892,A female in a pink shirt and black pants in a harness looks thrilled.,The woman is getting ready to bungee jump.,,neutral,entailment,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2893,A female in a pink shirt and black pants in a harness looks thrilled.,The woman is getting ready to bungee jump.,,neutral,contradiction,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2894,A blond woman walking a plaza in front of brightly colored buildings.,a blonde woman in front of bright buildings waiting for her ride,,neutral,contradiction,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2895,A blond woman walking a plaza in front of brightly colored buildings.,a blonde woman in front of bright buildings waiting for her ride,,neutral,entailment,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2896,A mountain climber scales a steep rock face.,The mountain climber is being supported by ropes.,,neutral,contradiction,A cyclists rides up a hill amid cheering bystanders. The cyclist is in a bicycle race.
2897,A mountain climber scales a steep rock face.,The mountain climber is being supported by ropes.,,neutral,entailment,A cyclists rides up a hill amid cheering bystanders. The cyclist is in a bicycle race.
2898,man in t-shirt and shorts doing a backflip on a sand hill.,The man is on the beach near the ocean.,,neutral,contradiction,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
2899,man in t-shirt and shorts doing a backflip on a sand hill.,The man is on the beach near the ocean.,The man is at the beach.,neutral,entailment,A man in swimming trunks kicking a ball at the beach. A man wearing swimming trunks kicks a ball around with his son at the beach.
2900,A very happy boy is climbing a pole on a porch in a backyard.,The boy is smiling.,,neutral,contradiction,A young boy and his dog play at the edge of a public beach. the kid plays with his dog at the beach on a saturday
2901,A very happy boy is climbing a pole on a porch in a backyard.,The boy is smiling.,,neutral,entailment,A young boy and his dog play at the edge of a public beach. the kid plays with his dog at the beach on a saturday
2902,a vendor selling mean and other food on a street,The person is selling origami.,,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
2903,a vendor selling mean and other food on a street,The person is selling origami.,,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
2904,Two women watching a parade.,Two humans watching a parade.,Four humans watching a parade.,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2905,Two women watching a parade.,Two humans watching a parade.,Two other women watching a parade.,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
2906,Oregon percussionists are marching with the band.,There is marching.,,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2907,Oregon percussionists are marching with the band.,There is marching.,,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2908,"An old man smiling at the camera in front of a rocky, barren patch of land.",A man is smiling because he is drunk and happy.,The old man is smiling.,neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
2909,"An old man smiling at the camera in front of a rocky, barren patch of land.",A man is smiling because he is drunk and happy.,,neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
2910,two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.,The two people are waiting for their friend to show up.,,neutral,contradiction,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
2911,two people wearing bright green shirts and dark pants are standing next to a white and blue van with a black and green stripe.,The two people are waiting for their friend to show up.,,neutral,entailment,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
2912,Men holding a fishing net on the beach.,a man fishes with a net,,entailment,contradiction,"A man at the beach, building a sand castle. The sand castle down on the beach was made by that man."
2913,Men holding a fishing net on the beach.,a man fishes with a net,,entailment,neutral,"A man at the beach, building a sand castle. The sand castle down on the beach was made by that man."
2914,Two surgeons performing a surgery.,Two doctors doing a heart transplant,,neutral,contradiction,Friends running a race hand in hand. people running holding hands because they are in love
2915,Two surgeons performing a surgery.,Two doctors doing a heart transplant,Two surgeons performing the surgery.,neutral,entailment,Friends running a race hand in hand. people running holding hands because they are in love
2916,A blond woman wearing a hat.,The hat is keeping the lady's head dry in the rain.,,neutral,contradiction,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
2917,A blond woman wearing a hat.,The hat is keeping the lady's head dry in the rain.,,neutral,entailment,"A little girl wearing a pink, yellow and white bathing suit, gets wet from a splash of water. A girl gets wet from a splash of water by her brother."
2918,A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.,A child is sleeping.,,entailment,neutral,A toddler is playing with colorful plastic building toys. A human playing
2919,A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.,A child is sleeping.,,entailment,contradiction,A toddler is playing with colorful plastic building toys. A human playing
2920,Two short-haired children stand; one has an axe.,Two children have an axe.,,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
2921,Two short-haired children stand; one has an axe.,Two children have an axe.,,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
2922,Girl running past a bench.,Man skipping past a playground.,,contradiction,entailment,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
2923,Girl running past a bench.,Man skipping past a playground.,,contradiction,neutral,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
2924,A man dressed in yellow and black is performing a magic trick at a marina.,Sailboats sail in the background as the magician performs.,There are no sailboats in sight while the magician is nowhere to be found.,neutral,contradiction,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
2925,A man dressed in yellow and black is performing a magic trick at a marina.,Sailboats sail in the background as the magician performs.,,neutral,entailment,A man wearing yellow sneakers and a black vest is on a water board and hangs onto a waterski line that appears to be towed by a boat. A man on a lake is learning how to waterboard slowly.
2926,Some people in medieval costume are walking through a crowded street.,The people in costumes are on the street.,,entailment,contradiction,People walk amongst a traffic jam in a crowded city. The traffic is halted and people are walking between the cars.
2927,Some people in medieval costume are walking through a crowded street.,The people in costumes are on the street.,,entailment,neutral,People walk amongst a traffic jam in a crowded city. The traffic is halted and people are walking between the cars.
2928,Children are playing in a fountain.,Children flying kites.,Children are playing with toy kites near a fountain.,contradiction,neutral,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
2929,Children are playing in a fountain.,Children flying kites.,,contradiction,entailment,Two children feeding horses through a fence. Children are throwing rocks at small sheep.
2930,"A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.",Three women wrestle for the control of the beach.,,contradiction,neutral,A person in red playing football on the beach. There is someone surfing at the beach.
2931,"A young man is' heading' a ball while on the beach, another young man, in the background, looks at him.",Three women wrestle for the control of the beach.,,contradiction,entailment,A person in red playing football on the beach. There is someone surfing at the beach.
2932,A girl in a blue jacket stands in front of a drab crowd while they watch something.,The girl is wearing a blue jacket,,entailment,neutral,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces. A girl looks at a camera
2933,A girl in a blue jacket stands in front of a drab crowd while they watch something.,The girl is wearing a blue jacket,,entailment,contradiction,A girl in green looks at the camera and stands in front of a huge crowd of indescript faces. A girl looks at a camera
2934,A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.,a woman on vacation,,entailment,contradiction,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
2935,A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo.,a woman on vacation,,entailment,neutral,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
