,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
2357,Two young boys sitting in water and digging in the sand.,Two young boys are playing a game.,,neutral,contradiction,A young boy and his dog play at the edge of a public beach. the kid plays with his dog at the beach on a saturday
2358,A black dog is chasing another black dog.,Nothing is chasing.,A black dog is chased by another black dog.,contradiction,entailment,A husky and a black cat nuzzling. A cat attacks a dog.
2359,A black dog is chasing another black dog.,Nothing is chasing.,A black dog is following another black dog.,contradiction,neutral,A husky and a black cat nuzzling. A cat attacks a dog.
2360,"A dog runs in the snow, a fence in the background.",Fido knows not to go near the electric fence.,A dog runs near an electric fence in the snow.,neutral,entailment,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
2361,"A dog runs in the snow, a fence in the background.",Fido knows not to go near the electric fence.,A dog approaches the electric fence,neutral,contradiction,Two dogs biting each other playfully while jumping. Two dogs are playing outdoors
2362,Some motorcyclists make a jump in a dirt bike race.,People on motorcycles.,Some motorcyclists stay still and do office work.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2363,Some motorcyclists make a jump in a dirt bike race.,People on motorcycles.,Some people ride on a race track.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2364,A man in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.,A person is on stage with a microphone next to a chalkboard.,A woman in jeans and a t-shirt sits on a couch and holds a balloon instead of a man in a striped polo shirt standing on stage in front of a chalkboard holding a microphone.,entailment,contradiction,This is a man in a photo booth. A man in a photo booth.
2365,A man in a striped polo shirt stands on stage in front of a chalkboard while holding a microphone.,A person is on stage with a microphone next to a chalkboard.,"A person, possibly wearing a striped polo shirt, may be on stage in front of a chalkboard while holding, or not holding, a microphone.",entailment,neutral,This is a man in a photo booth. A man in a photo booth.
2366,A group of people are riding public transportation.,A group of people are gathered on a bus.,A group of people are gathered at the bus stop.,neutral,contradiction,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2367,A group of people are riding public transportation.,A group of people are gathered on a bus.,A group of people are gathered on a bus.,neutral,entailment,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2368,A kid is using a screwdriver on what looks to be a typewriter.,An old person dying.,A kid is using a screwdriver on an old person to fix a typewriter.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2369,A kid is using a screwdriver on what looks to be a typewriter.,An old person dying.,A kid is writing a letter on a typewriter.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2370,a woman wearing a purple dress with a blue backpack fixes her hair while wearing sunglasses,a woman going hiking,a woman hiking combs her hair while wearing a purple dress with a blue backpack and sunglasses.,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2371,a woman wearing a purple dress with a blue backpack fixes her hair while wearing sunglasses,a woman going hiking,"A man is not hiking, is not carrying a backpack, and is not wearing sunglasses.",neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
2372,A group of older folks gather around a table looking off into the distance.,A group of people are sitting on a plane,A group of people sits around a table.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2373,A group of older folks gather around a table looking off into the distance.,A group of people are sitting on a plane,A group of older adults sits around a table engaged in conversation.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
2374,The blond man is dancing with a woman outside.,The man is outdoors.,The blond man is reading with a woman outside.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2375,The blond man is dancing with a woman outside.,The man is outdoors.,A man is presenting in a public place.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2376,Two young people serve food.,The young people are in a libray,Two young people interact in a library.,contradiction,neutral,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
2377,Two young people serve food.,The young people are in a libray,Two young people serve food.,contradiction,entailment,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
2378,a young boy carrying a large soccer ball with a soccer feild in the background,A boy is holding a soccer ball.,A young boy carrying a large soccer ball with a playground in the background.,entailment,neutral,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2379,a young boy carrying a large soccer ball with a soccer feild in the background,A boy is holding a soccer ball.,,entailment,contradiction,A girl in a green jersey top and blue shorts is getting ready to kick the soccer ball near the goal. a girl gets ready to kick a ball
2380,Two scientists research biology in a lab.,Doctors are helping patients in the emergency room.,,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2381,Two scientists research biology in a lab.,Doctors are helping patients in the emergency room.,Two scientists work on research projects in a lab.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2382,Two women are doing dishes in their kitchen.,They are almost done with the dishes,They are washing dishes in their kitchen.,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2383,Two women are doing dishes in their kitchen.,They are almost done with the dishes,Two women are not doing dishes in their kitchen.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2384,Three young girls are walking together down the sidewalk.,People are on concrete,Three young girls occasionally stop near the concrete sidewalk.,entailment,neutral,People walking through dirt. People are outside.
2385,Three young girls are walking together down the sidewalk.,People are on concrete,,entailment,contradiction,People walking through dirt. People are outside.
2386,People gather at a vintage ice cream truck to receive traditional ice cream.,The people are enjoying a stroll through the park.,People are sitting around the vintage ice cream truck enjoying traditional ice cream while taking a break from their stroll through the park.,contradiction,neutral,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2387,People gather at a vintage ice cream truck to receive traditional ice cream.,The people are enjoying a stroll through the park.,People walk through the park while taking a break from their stroll to relax and enjoy old-fashioned ice cream from an ice cream cart that they pass by.,contradiction,entailment,Man looking at a woman that is smoking on the sidewalk. Men play bingo at shady tables in a local community park.
2388,A man dressed in orange speaks to a small outdoor crowd at a festival.,A clown performs for a crowd.,A clown dressed in orange speaks to a small outdoor crowd at a festival.,neutral,contradiction,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
2389,A man dressed in orange speaks to a small outdoor crowd at a festival.,A clown performs for a crowd.,A man dressed in orange performs for a small outdoor crowd at a festival.,neutral,entailment,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
2390,A child smiling in a park,A child is riding a bike through the park.,A child smiling in a park and a child is riding a bike in the park.,neutral,entailment,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2391,A child smiling in a park,A child is riding a bike through the park.,A child crying in a park,neutral,contradiction,a girl wearing pink shoes jumps off a swing in a park. The girl is wearing a pink ribbon.
2392,An older man with glasses raises his eyebrows in surprise.,The man has no glasses.,A man with glasses raises his eyebrows in surprise.,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
2393,An older man with glasses raises his eyebrows in surprise.,The man has no glasses.,An older man without glasses does not raise his eyebrows in surprise.,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
2394,A young couple conversing inside a hip dance club.,A black couple chat inside a hip hop club.,An elderly couple drinking alone at a country club.,neutral,contradiction,Four black teenagers are playing basketball inside a gymnasium while another one watches. Four teenagers practicing for a basketball game.
2395,A young couple conversing inside a hip dance club.,A black couple chat inside a hip hop club.,A young couple conversing inside a hip dance club.,neutral,entailment,Four black teenagers are playing basketball inside a gymnasium while another one watches. Four teenagers practicing for a basketball game.
2396,The man on the bike is writing off road in the countryside.,The countryside is perfect for biking.,The man is biking in the countryside.,neutral,entailment,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
2397,The man on the bike is writing off road in the countryside.,The countryside is perfect for biking.,A jogger is riding on a paved road instead of writing off road in the countryside.,neutral,contradiction,A man sits on a bench beside his bike while viewing the scenery around him overlooking a busy city. The man is tired from riding his bike.
2398,A young couple playfully playing in the subway.,A black couple run for the train.,A young black couple running in the subway.,neutral,entailment,Friends running a race hand in hand. people running holding hands because they are in love
2399,A young couple playfully playing in the subway.,A black couple run for the train.,A disagreeing elderly couple arguing in the courthouse.,neutral,contradiction,Friends running a race hand in hand. people running holding hands because they are in love
2400,People are parasailing on a clear day.,The people are parasailing,People are not parasailing on a clear day.,entailment,contradiction,Three people are kayaking in dark waters. Three people are in a boat.
2401,People are parasailing on a clear day.,The people are parasailing,People are parasailing.,entailment,neutral,Three people are kayaking in dark waters. Three people are in a boat.
2402,Two firefighters hosing down something.,The firefighters are taking a break.,Two firefighters have been extinguishing a fire while they have taken a moment of rest.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2403,Two firefighters hosing down something.,The firefighters are taking a break.,"Two firefighters, engaged in handling a fire emergency, are working.",contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
2404,A man wearing black shorts with white stripes is diving into some water.,A man jumps.,A man jumps.,entailment,neutral,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2405,A man wearing black shorts with white stripes is diving into some water.,A man jumps.,A man not wearing red shorts with no stripes is standing still.,entailment,contradiction,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2406,Two men fighting in front of an audience.,Two men fighting in front of people.,,entailment,contradiction,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
2407,Two men fighting in front of an audience.,Two men fighting in front of people.,Two men fighting.,entailment,neutral,Man standing on a tricycle riding in front of a crowd. A man is on a bike.
2408,"This man with a white hard hat, and gray vest, and long-sleeve shirt is standing on top of a roof.",A man is standing on a roof.,A man stands on a roof.,entailment,neutral,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
2409,"This man with a white hard hat, and gray vest, and long-sleeve shirt is standing on top of a roof.",A man is standing on a roof.,Another man without a hat and in shorts is sitting on the ground.,entailment,contradiction,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
2410,The skateboarder rides near a small cone.,The skateboarder walks on the beach while carrying his skateboard.,The skateboarder carries his skateboard near a small cone on the beach.,contradiction,neutral,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2411,The skateboarder rides near a small cone.,The skateboarder walks on the beach while carrying his skateboard.,The skateboarder carries his skateboard while near a small cone on the beach.,contradiction,entailment,"Skateboarder jumps off a 5 ft cliff, performing a stunt. A skateboarder is swimming with sharks."
2412,"A woman wearing sunglasses and a blue shirt, selling sea shells, looks at an older man wearing a black shirt and a cap.","A lady wearing glasses and a blue top,selling shells,looks at an elderly man who is in black.","A woman wearing sunglasses and a blue top, selling sea shells, looks at a man wearing a black shirt and a cap.",entailment,neutral,Brown-haired woman talking to man with backpack. A woman is talking to a man
2413,"A woman wearing sunglasses and a blue shirt, selling sea shells, looks at an older man wearing a black shirt and a cap.","A lady wearing glasses and a blue top,selling shells,looks at an elderly man who is in black.","A woman wearing sunglasses and a blue shirt, ignoring an younger woman wearing a pink dress.",entailment,contradiction,Brown-haired woman talking to man with backpack. A woman is talking to a man
2414,The back of a man with gray hair and a cloth grocery bag with a saw and tools.,The man is carrying a bucket of water in each hand.,"Two men have cloth grocery bags, each with a saw and tools in one hand and a bucket of water in the other hand.",contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
2415,The back of a man with gray hair and a cloth grocery bag with a saw and tools.,The man is carrying a bucket of water in each hand.,A man with gray hair carries a cloth grocery bag and carrying a saw and tools. He carries a bucket of water.,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
2416,A man plays the guitar on a rainy sidewalk.,monkey runs,A man plays the guitar on a rainy sidewalk. monkey is present.,contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
2417,A man plays the guitar on a rainy sidewalk.,monkey runs,A man or a monkey plays the guitar on a rainy sidewalk.,contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
2418,A woman wearing a black shirt and holding a red plastic cup sits on a bench in front of a Cigar Company while a man wearing sunglasses and black clothing sits in a wood chair next to her.,Two people sit together infront of a buisness.,Two people sit alone at a table away from a buisness. A woman wearing a black shirt holds a red plastic cup and sits alone at a table away from a buisness. A,entailment,contradiction,Two people are sitting next to a wood-stacked campfire at night. People are sitting outside at night.
2419,A woman wearing a black shirt and holding a red plastic cup sits on a bench in front of a Cigar Company while a man wearing sunglasses and black clothing sits in a wood chair next to her.,Two people sit together infront of a buisness.,A woman wearing a black shirt sits on a bench in front of a building. A man wearing sunglasses and black clothing sits in a chair next to her.,entailment,neutral,Two people are sitting next to a wood-stacked campfire at night. People are sitting outside at night.
2420,An all-male band performing in tutus,There are men wearing tutus.,Some men are wearing tutus costumes.,entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
2421,An all-male band performing in tutus,There are men wearing tutus.,An all-female band performing in tutus.,entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
2422,A little girl is licking a dinner plate and getting food all over her face.,A baby is enjoying her food and starts licking her dinner plate with food all over her face,A little girl is looking at her dinner plate.,entailment,neutral,A toddler is playing with colorful plastic building toys. A human playing
2423,A little girl is licking a dinner plate and getting food all over her face.,A baby is enjoying her food and starts licking her dinner plate with food all over her face,"An older sibling is carefully putting the plate back on the table, making sure not to spill any food.",entailment,contradiction,A toddler is playing with colorful plastic building toys. A human playing
2424,A man and a boy set up a grill on a sunny day.,A father and son setting up a grill on a sunny friday.,A man and a boy set up a grill on a sunny day.,neutral,entailment,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
2425,A man and a boy set up a grill on a sunny day.,A father and son setting up a grill on a sunny friday.,A man and a boy are tearing down an oven on a rainy night.,neutral,contradiction,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
2426,"Two people, one wearing a blue suit and the other one wearing orange is sitting in an audience.",The people are at a movie theater.,"Two people, one wearing a blue suit and the other one wearing orange, are attending a movie at a movie theater.",neutral,entailment,People laying in massage chairs. People enjoy the demo of the stores new massage chairs.
2427,"Two people, one wearing a blue suit and the other one wearing orange is sitting in an audience.",The people are at a movie theater.,One person sitting alone in an audience,neutral,contradiction,People laying in massage chairs. People enjoy the demo of the stores new massage chairs.
2428,A young girl skiing along side an adult,The young girl is the adult's child.,A young girl skiing with her parent.,neutral,entailment,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
2429,A young girl skiing along side an adult,The young girl is the adult's child.,An adult is not skiing along side a young girl.,neutral,contradiction,"A girl in a green knit cap stands ready to push a sled, with a little boy behind her. A sad girl in a green knit cap stands ready to push a sled, with a little boy behind her."
2430,A group of people working to package the drink.,A group of dogs working to package the food.,,contradiction,neutral,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
2431,A group of people working to package the drink.,A group of dogs working to package the food.,A group of people working to package a product.,contradiction,entailment,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
2432,Two kayakers interrupt a race and are about to hit competitors of the race.,Two men on kayaks disrupt boat race,Two kayakers are competing in the race and are not disrupting any other boats.,neutral,contradiction,A man is navigating a boat. A man is steering a large yacht down the lake.
2433,Two kayakers interrupt a race and are about to hit competitors of the race.,Two men on kayaks disrupt boat race,Two kayakers disrupt the boat race.,neutral,entailment,A man is navigating a boat. A man is steering a large yacht down the lake.
2434,A little girl wearing a helmet pedals her bike down the street.,The girl is learning how to ride a bike.,A little boy cannot pedal his bike down the street without a helmet.,neutral,contradiction,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
2435,A little girl wearing a helmet pedals her bike down the street.,The girl is learning how to ride a bike.,,neutral,entailment,A young blond girl with a red and blue mark on her cheek. a young girl with a bruise on her face
2436,Skateboarders are doing tricks on a staircase next to mirror buildings.,The skateboarders are doing tricks.,Skateboarders are not doing tricks on a grassy field. They are far from mirror buildings.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2437,Skateboarders are doing tricks on a staircase next to mirror buildings.,The skateboarders are doing tricks.,Skateboarders are doing tricks.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2438,A man in a small bathing suit talks to another man on the beach in front of a beach patrol stand.,A man has a small bathing suit.,"A man who is not on the beach, a woman, talks to another man inside a library.",entailment,contradiction,"A man at the beach, building a sand castle. The sand castle down on the beach was made by that man."
2439,A man in a small bathing suit talks to another man on the beach in front of a beach patrol stand.,A man has a small bathing suit.,A man in a small bathing suit converses with another man nearby.,entailment,neutral,"A man at the beach, building a sand castle. The sand castle down on the beach was made by that man."
2440,"A man in purple, white, and yellow on stilts.",A man on stilts in a parade.,"A woman in red, green, and blue on stilts.",neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
2441,"A man in purple, white, and yellow on stilts.",A man on stilts in a parade.,A man on stilts wearing colors that match the parade theme.,neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
2442,A woman in a black jacket kneeling and pointing.,A woman is wearing clothes.,A woman in a red dress is standing and not pointing.,entailment,contradiction,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
2443,A woman in a black jacket kneeling and pointing.,A woman is wearing clothes.,A woman is sitting in a clothes.,entailment,neutral,"A woman is standing near the water, looks to be throwing something. A woman is close to the water."
2444,"A boy wearing a bike helmet, jeans, and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk.",a boy is learning how to drive a car,A boy rides bikes with training wheels down a sidewalk.,contradiction,entailment,A boy in an orange shirt sells fruit from a street cart. A boy wears a blue shirt and sings in the rain.
2445,"A boy wearing a bike helmet, jeans, and a striped shirt and a girl wearing a green shirt and jeans ride bikes with training wheels down a sidewalk.",a boy is learning how to drive a car,"Two children, one wearing jeans and a striped shirt, and the other wearing jeans and",contradiction,neutral,A boy in an orange shirt sells fruit from a street cart. A boy wears a blue shirt and sings in the rain.
2446,A snowboarder jumps over a wooden structure,a snowboarder is practicing,A snowboarder struggles to jump under a wooden structure.,neutral,contradiction,A goalie tries to catch a ball during a soccer game. a goalie is trying to catch the game tying ball.
2447,A snowboarder jumps over a wooden structure,a snowboarder is practicing,A snowboarder jumps over a wooden structure.,neutral,entailment,A goalie tries to catch a ball during a soccer game. a goalie is trying to catch the game tying ball.
2448,A girl in a white dress high up hanging from straps.,A girl in a white dress sitting on the ground.,A girl in a white dress sits on a swing very high up in a park.,contradiction,entailment,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
2449,A girl in a white dress high up hanging from straps.,A girl in a white dress sitting on the ground.,A girl in a white dress is dancing in the open field.,contradiction,neutral,A girl in blue rides a horse over a tall jump. A girl is walking her dog down the street.
2450,A band with 2 singers and 2 guitar players is performing on a stage.,A band with four members performing on an outdoor stage in a packed area.,"A band with 4 members, having 2 singers and 2 guitar players, is performing on a stage in a packed area outside.",neutral,entailment,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2451,A band with 2 singers and 2 guitar players is performing on a stage.,A band with four members performing on an outdoor stage in a packed area.,"A band with 2 singers, 2 guitar players, and 2 additional members is performing on a different stage.",neutral,contradiction,A group of young people with instruments are on stage. People are performing as a band for a crowd.
2452,A boy sits under a bear with Einstein's picture on it.,A boy in a museum.,A boy sits under a bear with Einstein's picture on it in a museum.,neutral,entailment,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
2453,A boy sits under a bear with Einstein's picture on it.,A boy in a museum.,A boy walks around in front of a lion that has no pictures.,neutral,contradiction,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
2454,Two identically dressed dancers performing on a dark stage.,A man learns to cook.,Two identically dressed performers performing on stage on a dark stage.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2455,Two identically dressed dancers performing on a dark stage.,A man learns to cook.,Two identically dressed dancers performing on a dark stage (while another person cooks).,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2456,"Two men gesture at each other, while a third plays guitar.",The third is playing a piano.,"Two men gesture at each other, while a third plays piano.",contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
2457,"Two men gesture at each other, while a third plays guitar.",The third is playing a piano.,"Two men play musical instruments, while a third plays a different instrument respectively, where one plays a piano.",contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
2458,A group of people singing and playing musical instruments on stage.,They are stomping on their instruments.,Some performers on the ground singing and playing musical instruments on stage.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2459,A group of people singing and playing musical instruments on stage.,They are stomping on their instruments.,A group of people making music on stage.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
2460,"A man surfs, wearing a wetsuit, in crystal blue waters.",A man is surfing in the clear water.,A man surfs in the clear water.,entailment,neutral,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2461,"A man surfs, wearing a wetsuit, in crystal blue waters.",A man is surfing in the clear water.,"A man surfs in the clear water, not wearing a wetsuit.",entailment,contradiction,A rescue diver just getting out of the dirty water. The rescue diver is emerging from the dirty water.
2462,There is a man in a brown jacket who is sitting on a rock and he is near a bunch of four wheelers.,All-terrain vehicles are outdoors.,There is a man in a brown jacket who is sitting on a rock and near four wheelers that can be outdoors.,entailment,neutral,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
2463,There is a man in a brown jacket who is sitting on a rock and he is near a bunch of four wheelers.,All-terrain vehicles are outdoors.,There is a man in a brown jacket who is sitting on a rock and he is near a bunch of four wheelers. All-terrain vehicles are inside.,entailment,contradiction,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
2464,A brunette woman wearing a black dress is sitting on a stone bench.,A dark haired women is sitting.,A brunette woman or a dark haired women is sitting.,neutral,entailment,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2465,A brunette woman wearing a black dress is sitting on a stone bench.,A dark haired women is sitting.,A blonde woman wearing a red dress stands.,neutral,contradiction,A young dark-haired woman crouches on the banks of a river while washing dishes. A woman washes dishes in the river while camping.
2466,Three construction workers are standing on a boat while one of the men points at something.,"Three coworkers stand together, and one of them points something out.",Three office workers are in a conference room while none of them point at anything.,entailment,contradiction,"3 people sitting in a boat, rowing in a large body of water surrounded by greenery. 3 people are seated"
2467,Three construction workers are standing on a boat while one of the men points at something.,"Three coworkers stand together, and one of them points something out.",,entailment,neutral,"3 people sitting in a boat, rowing in a large body of water surrounded by greenery. 3 people are seated"
2468,A old man riding a motorcycle on a beautiful day.,A old man looks around his surroundings as he rides his motorcycle on a beautiful day.,A old man not looking around as he rides a motorcycle on a beautiful day.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2469,A old man riding a motorcycle on a beautiful day.,A old man looks around his surroundings as he rides his motorcycle on a beautiful day.,A old man drives a motorcycle in the surroundings.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2470,A baby hanging in a baby jumper on a deck by a sea port.,There is a jumper on the deck.,A baby lying on a deck with no jumper.,entailment,contradiction,A man is playing with a baby on a deck. A man plays with a baby.
2471,A baby hanging in a baby jumper on a deck by a sea port.,There is a jumper on the deck.,A baby jumper is on the deck near a sea port.,entailment,neutral,A man is playing with a baby on a deck. A man plays with a baby.
2472,A toddler plays with his wooden toy train set.,Toddler playing in a living room.,,neutral,entailment,A brown kid wearing jeans and no shirt is weaving a straw rug. The boy is weaving a rug in the barn.
2473,A toddler plays with his wooden toy train set.,Toddler playing in a living room.,A toddler plays with his wooden toy train set outside.,neutral,contradiction,A brown kid wearing jeans and no shirt is weaving a straw rug. The boy is weaving a rug in the barn.
2474,Many people in white smocks look at things under identical looking microscopes.,Multiple humans are laying basketball.,Many people in white smocks look at things under identical looking microscopes.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2475,Many people in white smocks look at things under identical looking microscopes.,Multiple humans are laying basketball.,Many people in white smocks carry out microscopic observations.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
2476,Woman coming out from a building in an Asian city.,A woman runs out of a building in an Asian city.,A man hiding in a cave in a European city comes out from a building in an Asian city.,neutral,contradiction,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2477,Woman coming out from a building in an Asian city.,A woman runs out of a building in an Asian city.,A woman runs out of a building in an Asian city.,neutral,entailment,A woman wearing a yellow and white outfit is exiting the vehicle while using city transportation. A woman dressed in white pants and a yellow blouse exits the large city bus.
2478,A female athlete is running after exiting a swimming pool.,An attractive lady runs in blue shorts after getting out of a deep pool.,A female athlete is running after exiting a swimming pool.,neutral,contradiction,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
2479,A female athlete is running after exiting a swimming pool.,An attractive lady runs in blue shorts after getting out of a deep pool.,A female athlete is running after exiting a swimming pool.,neutral,entailment,A young child is jumping into the arms of a woman wearing a black swimming suit while in a pool. Mother catching her son in a pool.
2480,"A large crowd of people, and at the side a gentleman having his picture taken by a photographer as he poses.",A famous actor is getting photographed on the red carpet in front of his adoring fans.,"A large crowd of no people, and a famous actor is not posing without a photographer present.",neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
2481,"A large crowd of people, and at the side a gentleman having his picture taken by a photographer as he poses.",A famous actor is getting photographed on the red carpet in front of his adoring fans.,"A large crowd of people, and a famous actor getting photographed on the red carpet in front of his adoring fans.",neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
2482,a cyclist,A biker,a cyclist is a racecar driver,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2483,a cyclist,A biker,an individual is a biker,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
2484,Two men are standing and talking on a dock area.,Two sailors tell stories.,Two men are present in the vicinity of two dock areas.,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
2485,Two men are standing and talking on a dock area.,Two sailors tell stories.,Two men are standing and talking at the officers station.,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
2486,Many people gathered inside talking to one another.,Many people are getting in fist fights,Many people are inside getting into fist fights with one another.,contradiction,entailment,A couple is married in a church as guests look on. Guests are attending a funeral.
2487,Many people gathered inside talking to one another.,Many people are getting in fist fights,Many people gathered inside for a meeting.,contradiction,neutral,A couple is married in a church as guests look on. Guests are attending a funeral.
2488,One child is pointing to the sky and another is trying to block the sun to look,The children are playing in the indoor playground.,"One child is observing the sky, trying to shield from the sun to watch it properly, while the other is playing in the indoor playground.",contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
2489,One child is pointing to the sky and another is trying to block the sun to look,The children are playing in the indoor playground.,One child is playing with a toy while observing the sky and another is also playing with their toy indoor.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
