,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
3097,A man in period clothing stands behind a bar.,A woman is sitting at a table.,A woman is sitting at a table.,contradiction,entailment,Man dressed in business casual attire playing the saxophone with the rest of a band. Man dressed in business casual attire playing the oboe with the rest of a band.
3098,"Six women in what appears to be a roller derby match, with bleachers and onlookers in the background.",Some people are eating in a quiet cafe.,Some women are skating.,contradiction,entailment,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
3099,"Six women in what appears to be a roller derby match, with bleachers and onlookers in the background.",Some people are eating in a quiet cafe.,Some people are eating in a quiet cafe while watching a sporting event.,contradiction,neutral,A woman is eating at a table as people walk by. A woman is typing on her computer while drinking coffee.
3100,A girl with a backpack runs down the street.,A girl wears a backpack.,A girl wears a pack down the street.,entailment,neutral,The girl in yellow shorts and white jacket has a tennis ball in her left pocket. A girl with a tennis ball in her pocket.
3101,A girl with a backpack runs down the street.,A girl wears a backpack.,A girl with chicken runs down the street.,entailment,contradiction,The girl in yellow shorts and white jacket has a tennis ball in her left pocket. A girl with a tennis ball in her pocket.
3102,Men playing soccer in a field,Men are playing soccer while wearing tights and pretending to be superman.,Men play soccer while wearing tights.,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3103,Men playing soccer in a field,Men are playing soccer while wearing tights and pretending to be superman.,,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3104,A large group of close together cyclists in the middle of a road race.,The cyclists are riding the team bus to their race.,The cyclists ride the team bus.,contradiction,entailment,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3105,A large group of close together cyclists in the middle of a road race.,The cyclists are riding the team bus to their race.,A group of cyclists on the bus.,contradiction,neutral,"two bicyclists in spandex and helmets in a race pedaling uphill. The two bicyclists cross each and give each a high five as one pedals uphill, and the other downhill."
3106,A small child stepping away from a crowd-lined street in front of a band marching in a parade.,There is a kid leading a parade.,There is a small child leading a parade.,neutral,entailment,A woman wearing a red scarf raises her hand as she walks in a parade. A woman raises her hand as she walks in a parade for St. Patrick's Day.
3107,A small child stepping away from a crowd-lined street in front of a band marching in a parade.,There is a kid leading a parade.,An adult marching away from an empty street in front of a band.,neutral,contradiction,A woman wearing a red scarf raises her hand as she walks in a parade. A woman raises her hand as she walks in a parade for St. Patrick's Day.
3108,A check with a green shirt uses a blowtorch on some food.,The check is using a blowtorch to sear some meat.,A check sears some meat with a blowtorch.,neutral,contradiction,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
3109,A check with a green shirt uses a blowtorch on some food.,The check is using a blowtorch to sear some meat.,A check uses a blowtorch to sear the meat.,neutral,entailment,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
3110,A red-haired man in white pants glances at a couple sitting on a step.,The man is looking at a couple.,A man gazes at two people sitting on a step.,entailment,neutral,Two men inside a tent are examining the floor. men looking at the floor
3111,A red-haired man in white pants glances at a couple sitting on a step.,The man is looking at a couple.,A woman staring at a stranger on a curb.,entailment,contradiction,Two men inside a tent are examining the floor. men looking at the floor
3112,two men sit at a encripted stone in the mountains.,The men are outside in the mountains.,The men are in the desert.,entailment,contradiction,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
3113,two men sit at a encripted stone in the mountains.,The men are outside in the mountains.,Men sit on the mountainside.,entailment,neutral,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
3114,An Asian storefront with bikes and people walking.,A store offering a massive sale.,A store offering a massive sale has bikes and customers walking.,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
3115,An Asian storefront with bikes and people walking.,A store offering a massive sale.,A white store offering a massive sale.,neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
3116,Two people street cleaning by hand and with machine.,The street is big.,The street is big with machines.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3117,Two people street cleaning by hand and with machine.,The street is big.,Small street.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3118,A little girl wears a Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,A girl wearing a Barney outfit scrubs rocks in the tub with a sponge,A little girl wears Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3119,A little girl wears a Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,A girl wearing a Barney outfit scrubs rocks in the tub with a sponge,The girl wears a Barney outfit and washes rocks in a tub with a sponge.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3120,A man in a pointed hat carries many large bags full of food down a city street.,A man is carrying groceries home to his family.,Man carries groceries home to his family.,neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
3121,A man in a pointed hat carries many large bags full of food down a city street.,A man is carrying groceries home to his family.,Man pushes bags down the street.,neutral,contradiction,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
3122,Two young girls dressed in winter clothes play in a mound of snow.,Two young boys dressed in winter clothes play in a mound of snow.,Two children wearing warm clothes play in a snowy area.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3123,Two young girls dressed in winter clothes play in a mound of snow.,Two young boys dressed in winter clothes play in a mound of snow.,Children play in a mound of winter clothes.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3124,Two women in white lab coats examine a dyed area on a cluster of cells using a projector.,Two women use a projector.,Two women ignore an unmarked region using a holographic device.,entailment,contradiction,two women in lab coats looking on a image projected on the wall. Some women are in a lab setting.
3125,Two women in white lab coats examine a dyed area on a cluster of cells using a projector.,Two women use a projector.,Two women wear clothes and use a screen.,entailment,neutral,two women in lab coats looking on a image projected on the wall. Some women are in a lab setting.
3126,A woman in a short red dress and black boots stands while playing an electrified red cello.,A man dressed all in black charges forward towards a park bench.,The man stops suddenly.,contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
3127,A woman in a short red dress and black boots stands while playing an electrified red cello.,A man dressed all in black charges forward towards a park bench.,The woman is playing an electrified cello while standing and approaches a park bench.,contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
3128,Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.,The person is examining a bike.,The person is examining a bike at the beach.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3129,Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.,The person is examining a bike.,The person is examining a bike.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3130,Two people leaning over a fence looking at the water.,People are kayaking in the water.,A person is kayaking in the water.,contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3131,Two people leaning over a fence looking at the water.,People are kayaking in the water.,A person observes a bay.,contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3132,A man in a red apron displays a gourmet plated entree.,The man displayed a sculpture.,A man wears a red apron entree.,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
3133,A man in a red apron displays a gourmet plated entree.,The man displayed a sculpture.,A man in a red apron serves a gourmet plated entree.,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
3134,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A waitress serves a drink.,A waitress forgets a drink.,entailment,contradiction,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
3135,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A waitress serves a drink.,A lady offers a drink to a seated couple comprised of a person in clothing and another person in attire. A waitress brings a drink.,entailment,neutral,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
3136,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",The man was happy to be standing on a football feild,The man was smiling on the field.,neutral,entailment,An Indian man standing on the bank of a river. He is fishing.
3137,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",The man was happy to be standing on a football feild,The man was sad looking down on a baseball field.,neutral,contradiction,An Indian man standing on the bank of a river. He is fishing.
3138,A dog and sand blowing in the wind,A dog chews the side of the a couch.,A dog and sand blowing in the wind.,contradiction,entailment,A dog catching a Frisbee. A dog eating food.
3139,A dog and sand blowing in the wind,A dog chews the side of the a couch.,A dog sits on a blanket.,contradiction,neutral,A dog catching a Frisbee. A dog eating food.
3140,Two women are shaking hands on a tennis court.,Two woman before a tennis match.,One woman is playing baseball.,neutral,contradiction,A man in red and black about to strike a tennis ball. A man is a tennis pro.
3141,Two women are shaking hands on a tennis court.,Two woman before a tennis match.,One player is holding a racket.,neutral,entailment,A man in red and black about to strike a tennis ball. A man is a tennis pro.
3142,A man in all black clothing shoveling snow from a sidewalk.,The guy is shoveling the snow outside has blue clothing.,The guy was shoveling snow when clothes outside has blue.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3143,A man in all black clothing shoveling snow from a sidewalk.,The guy is shoveling the snow outside has blue clothing.,The guy is shoveling snow from a sidewalk.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3144,a family gathers for a nice meal in a comfortable home watching tv next to the fireplace.,The group is playing basketball.,The family enjoys playing basketball in their comfortable home next to the fireplace while watching tv.,contradiction,entailment,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
3145,a family gathers for a nice meal in a comfortable home watching tv next to the fireplace.,The group is playing basketball.,A family gathers for a nice meal in a comfortable home viewing tv near the fireplace. Participating in basketball.,contradiction,neutral,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
3146,Two boys pose with an action hero.,Three people pose.,One boy poses with an action hero. Two people pose.,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
3147,Two boys pose with an action hero.,Three people pose.,Two boys pose with a person. Three people pose.,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
3148,A rugby scrum is formed on field made almost entirely of mud.,The team is playing in heavy rain.,No team is playing on a dry field.,neutral,contradiction,Seven people are riding bikes on a sandy track. The people are racing.
3149,A rugby scrum is formed on field made almost entirely of mud.,The team is playing in heavy rain.,A rugby team is playing in wet conditions.,neutral,entailment,Seven people are riding bikes on a sandy track. The people are racing.
3150,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The three young childeren were hold an apple with a bite on it,Three children hold fruit.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3151,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The three young childeren were hold an apple with a bite on it,Two girls and a rock are posing on a scenic mountain view background. The rock was holding an apple with a whole in it,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3152,"A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.",A man in a tricorn hat eating bananas under an umbrella.,A man carries a banana under a canopy.,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
3153,"A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.",A man in a tricorn hat eating bananas under an umbrella.,A woman stands behind two large baskets containing bread.,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
3154,A man with saving cream on his face is having a kid scratch his head.,A child scratches a man's head while he is trying to shave.,A child punches a woman's head while she is trying to shave.,entailment,contradiction,A young child wearing a pink top is with a female adult. A kid is with a woman.
3155,A man with saving cream on his face is having a kid scratch his head.,A child scratches a man's head while he is trying to shave.,A kid gently rubs a man's head while he is shaving.,entailment,neutral,A young child wearing a pink top is with a female adult. A kid is with a woman.
3156,A man is reading a newspaper on a subway.,A man is reading a newspaper on a bus.,A man was reading a newspaper on a bus.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3157,A man is reading a newspaper on a subway.,A man is reading a newspaper on a bus.,A man is reading a newspaper on a bus.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3158,A man watches a girl jump into a pool.,The girl is jumping on a trampoline.,The girl is jumping into the pool.,contradiction,entailment,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3159,A man watches a girl jump into a pool.,The girl is jumping on a trampoline.,A girl jumps on a trampoline.,contradiction,neutral,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3160,many people gather outside.,group of people outdoors,many people gather indoors,entailment,contradiction,A group of people play a game in the road. people playing a game
3161,many people gather outside.,group of people outdoors,many people gather outside,entailment,neutral,A group of people play a game in the road. people playing a game
3162,An audacious motorcyclist who is zooming through a racetrack.,There is a motorcylist that is riding fast.,There is a motorcylist that is riding slower on off-road.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3163,An audacious motorcyclist who is zooming through a racetrack.,There is a motorcylist that is riding fast.,There is a motorcylist that is riding fast on a track.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3164,"A five-piece band, four of the men in red outfits and one of them in a leather jacket and jeans, perform on the sidewalk in front of a shop.",The band is performing.,"A five-piece band, four of them in blue outfits and one of them in a pinstripe suit, perform on the roof of a building. The band is performing.",entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
3165,"A five-piece band, four of the men in red outfits and one of them in a leather jacket and jeans, perform on the sidewalk in front of a shop.",The band is performing.,"A five-piece band, four of them perform on the sidewalk in front of a shop. One of them performs.",entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
3166,"A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag is reaching towards a girl.",The woman has cookies in her bag.,"Someone in some park is glancing a boy, and a lady is glancing a bar, and a girl is reaching for some cookies.",neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
3167,"A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag is reaching towards a girl.",The woman has cookies in her bag.,"A robot in a park is leaning on a bar looking towards the camera while an alien in the background is leaning over a bar, and a girl is reaching towards poisonous berries.",neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
3168,A little girl sweeps a sidewalk.,A child sweeps the sidewalk outside the bakery.,A girl sweeps the street.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3169,A little girl sweeps a sidewalk.,A child sweeps the sidewalk outside the bakery.,A little girl sweeps the bakery.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3170,The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.,The man and woman are in bed asleep.,The man and woman are dancing in bed.,contradiction,entailment,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3171,The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.,The man and woman are in bed asleep.,Another person is asleep in bed.,contradiction,neutral,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3172,A woman in a white shirt is speaking to an audience made up mostly of children.,A woman is in a room with only adults.,A woman is in a room with only adults.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3173,A woman in a white shirt is speaking to an audience made up mostly of children.,A woman is in a room with only adults.,A woman is in a space with people.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3174,a couple kisses.,The people are punching each other,The couple embraces each other.,contradiction,entailment,A husky and a black cat nuzzling. A cat attacks a dog.
3175,a couple kisses.,The people are punching each other,a couple embraces.,contradiction,neutral,A husky and a black cat nuzzling. A cat attacks a dog.
3176,A picture of a sidewalk in a city with people and cars.,People like picture.,A picture of a sidewalk in a city with a person and a vehicle. A person likes a picture.,contradiction,neutral,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
3177,A picture of a sidewalk in a city with people and cars.,People like picture.,A picture of people on a sidewalk in a city.,contradiction,entailment,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
3178,A woman is lying in a hospital bed.,The woman lays in the grass.,The woman lies in the grass.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
3179,A woman is lying in a hospital bed.,The woman lays in the grass.,The woman lies in the grass.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
3180,A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,Working in their shared urban garden.,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
3181,A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,Pedestrians watch as the people attend their office meeting.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
3182,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,two people are near a tree,There are two persons.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3183,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,two people are near a tree,One person is far from no tree.,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3184,One man laying outside in the shade of a tree with a sunglasses on while reading a book.,The man was on vacation.,A man lies under a tree wearing sunglasses and reading a novel.,neutral,entailment,An elderly man sleeping in a outdoor chair while another woman sits next to him. A man and his wife are relaxing outside.
3185,One man laying outside in the shade of a tree with a sunglasses on while reading a book.,The man was on vacation.,The man lies in the shade of a tree that is not on vacation.,neutral,contradiction,An elderly man sleeping in a outdoor chair while another woman sits next to him. A man and his wife are relaxing outside.
3186,A light tan cat laying down on a concrete ledge next to the bushes.,A cat is near some bushes.,A light tan cat lies close to some bushes.,entailment,neutral,A white cat sits on a wall. The cat is white.
3187,A light tan cat laying down on a concrete ledge next to the bushes.,A cat is near some bushes.,A dark tan cat is far from some bushes.,entailment,contradiction,A white cat sits on a wall. The cat is white.
3188,A man is standing on a ladder painting bricks,An old lady is standing on a ladder,An old lady stood on a ladder and painted a brick.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3189,A man is standing on a ladder painting bricks,An old lady is standing on a ladder,A person is painting bricks on a ladder.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3190,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase 2 girls,Two men wearing 2 girls chase a giant inflatable ball taller than a man.,contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3191,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase 2 girls,Two men chase two girls in colorful clothing.,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3192,A race car is smoking on the track.,There is smoke by the car.,There is no smoke near the car.,entailment,contradiction,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
3193,A race car is smoking on the track.,There is smoke by the car.,There is exhaust near the car.,entailment,neutral,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
3194,An older man at a train station reads the newspaper.,A man feeds birds at a park.,A person feeds birds when they visit the park.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3195,An older man at a train station reads the newspaper.,A man feeds birds at a park.,An older man reads the newspaper.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3196,Two boys stand in the surf.,The boys are playing at the beach.,Two boys stand on the rocks.,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
3197,Two boys stand in the surf.,The boys are playing at the beach.,The boys are playing in the waves.,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
3198,A bridesmaid and groomsmen walk down the aisle.,Two people are in a church.,Two people get married.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3199,A bridesmaid and groomsmen walk down the aisle.,Two people are in a church.,Person alone in the fall.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3200,A child smiling in a park,A child is smiling in the park because he saw the Ice Iceream man.,A frowning child is smiling in the cemetery because he saw the horror show.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3201,A child smiling in a park,A child is smiling in the park because he saw the Ice Iceream man.,A child is smiling in the park because he saw the ice cream man.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3202,Two children kick each other while being suspended from the ceiling.,The two kids hate each other.,The two kids love each other while being suspended from the ceiling.,neutral,contradiction,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
3203,Two children kick each other while being suspended from the ceiling.,The two kids hate each other.,Two kids dislike each other.,neutral,entailment,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
3204,The people are getting ready for the show to begin.,People stare in awe at the movie screen.,Viewers watch with interest.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
3205,The people are getting ready for the show to begin.,People stare in awe at the movie screen.,People watch the movie screen.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
3206,A young boy in a green shirt is looking down and slightly smiling.,The boy is happy.,The boy is not smiling.,neutral,contradiction,A child wearing a green t-shirt takes his first steps across a playground bridge. A child holding playset railing to support himself.
3207,A young boy in a green shirt is looking down and slightly smiling.,The boy is happy.,A young boy smiling very happy.,neutral,entailment,A child wearing a green t-shirt takes his first steps across a playground bridge. A child holding playset railing to support himself.
3208,A lady in a yellow tank and black pants is running in a marathon.,A person is running.,a man in green jogging in the park,entailment,contradiction,A woman in a red and white jacket riding a bicycle. a woman rides a bike
3209,A lady in a yellow tank and black pants is running in a marathon.,A person is running.,a person wears dark clothing.,entailment,neutral,A woman in a red and white jacket riding a bicycle. a woman rides a bike
3210,A soccer game is played in a stadium filled with spectators.,A soccer game is currently happening.,A soccer game ended in a stadium filled with spectators.,entailment,contradiction,A group of people play a game in the road. people playing a game
3211,A soccer game is played in a stadium filled with spectators.,A soccer game is currently happening.,a soccer game is currently happening in a large crowd,entailment,neutral,A group of people play a game in the road. people playing a game
3212,A windsurfer speeds towards the beach.,The windsurfer is sitting on the beach.,The windsurfer speeds towards the beach.,contradiction,neutral,A person in red playing football on the beach. There is someone surfing at the beach.
3213,A windsurfer speeds towards the beach.,The windsurfer is sitting on the beach.,There is the windsurfer on the beach.,contradiction,entailment,A person in red playing football on the beach. There is someone surfing at the beach.
3214,Young Asian girls rest along a river's edge.,The girls rested by the river,Girls rest by the river.,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3215,Young Asian girls rest along a river's edge.,The girls rested by the river,Old Caucasian girls run near the river,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3216,A girl jumps in the grass.,There is a girl jumping through a sprinkler in the yard.,A girl jumps in the sprinkler.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3217,A girl jumps in the grass.,There is a girl jumping through a sprinkler in the yard.,There is a girl jumping through a sprinkler in the yard.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3218,A balding man in a suit sitting on a chair with one leg raised speaking into a mic.,A man delivering a lecture,A man sitting on a chair with one leg raised is not delivering a lecture.,neutral,contradiction,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
3219,A balding man in a suit sitting on a chair with one leg raised speaking into a mic.,A man delivering a lecture,A man is speaking into a mic.,neutral,entailment,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
3220,Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.,One of the boys practicing martial arts is wearing a black robe.,A boy practicing martial arts wears a black robe.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3221,Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.,One of the boys practicing martial arts is wearing a black robe.,Two kids practicing martial arts. One of the kids is wearing a black robe.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3222,Child holding an object that is on fire.,The child is playing with a sparkler,The child is playing with a burning sparkler.,neutral,contradiction,Flaming are shooting from the rear of a race car. Flames are shooting from the rear of a race car as it takes off.
3223,Child holding an object that is on fire.,The child is playing with a sparkler,Child holding firework is burning.,neutral,entailment,Flaming are shooting from the rear of a race car. Flames are shooting from the rear of a race car as it takes off.
3224,"Multiple race cars seems to need tune ups, two yellow car one white and one black",The race cars are not running at optimum speeds.,Some race cars may need tune ups. Two race cars of different colors.,entailment,neutral,"Four men riding in a gray, fast moving boat appear to be wearing vests. Four men ride in a fast boat."
3225,"Multiple race cars seems to need tune ups, two yellow car one white and one black",The race cars are not running at optimum speeds.,The race cars do not need tune ups.,entailment,contradiction,"Four men riding in a gray, fast moving boat appear to be wearing vests. Four men ride in a fast boat."
3226,"A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.",A street working is working on a building.,The worker is working on a house.,neutral,contradiction,A construction man appears to be staring at a device. The man is marveling at the technology.
3227,"A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.",A street working is working on a building.,The street worker is working on a building.,neutral,entailment,A construction man appears to be staring at a device. The man is marveling at the technology.
3228,"A young man shaves his face, while a girl behind him takes a picture in the mirror.",Two males enjoy shaving each other's bodies.,a person shaves their face,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
3229,"A young man shaves his face, while a girl behind him takes a picture in the mirror.",Two males enjoy shaving each other's bodies.,Two males enjoy shaving each other's bodies,contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
3230,A blond-haired woman wearing a blue shirt unwraps a hat.,The blond-haired women has a shirt on.,The blond-haired woman tore a red shirt.,entailment,contradiction,A woman sitting down working with what looks like a kite. A woman has a kite.
3231,A blond-haired woman wearing a blue shirt unwraps a hat.,The blond-haired women has a shirt on.,A blond-haired woman wears a shirt.,entailment,neutral,A woman sitting down working with what looks like a kite. A woman has a kite.
3232,A man standing behind the counter,A man is the cashier in a store.,A man is not the cashier in a different store.,neutral,contradiction,Two men are standing in front of musical mixing equipment. There are people indoors.
3233,A man standing behind the counter,A man is the cashier in a store.,A man is behind the counter.,neutral,entailment,Two men are standing in front of musical mixing equipment. There are people indoors.
3234,"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",A boy has just swung his golf club at the goft course.,The girl swings her golf club at the golf course.,entailment,contradiction,A boy with a basketballs glowers at the camera. The boy scowls
3235,"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",A boy has just swung his golf club at the goft course.,A boy has just swung his golf club at the golf course.,entailment,neutral,A boy with a basketballs glowers at the camera. The boy scowls
3236,"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",the people are sitting,People walk on familiar sidewalk.,contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
