A white or a white man at people at the beach with a white volleyball.	A woman kicking a volleyball.	neutral
A female gymnast in a red and blue leotard does a balance on the balance beam. a person is on a,	A person is on a beam	neutral
The room has no air conditioning.	A person is on a beam	contradiction
A breakdancer in red and black is pictured while in the middle of a complex move. center of a group of cheering people.	A breakdancer is pictured while doing a complex move in front of a group of cheering people.	contradiction
TWO LADIES ARE LOOKING AT A NON-JEWELRY.	Two ladies looking at personal ornaments	contradiction
A big, brown dog is shaking off while out of the water.	The dog is dry.	entailment
A drummer and a guitarist in a tour bus.	Drummer and guitarist packing their instruments into a tour bus.	entailment
No change required.	A man speaks with a person on a skateboard.	neutral
A man is on the ground while a person on a skateboard talks to them. A man and a person on a skateboard are talking to each other.	A man speaks with a person on a skateboard.	contradiction
A middle-aged white male with blue jeans, black gloves, is working on the roof.	A construction worker repairs his client's roof.	entailment
A black female with black gloves, a shirt on and a hat is working on a roof. A construction worker repairs her client's roof.	A construction worker repairs his client's roof.	contradiction
soldier  for his country. for Iraq.	A young soldier working in Iraq.	entailment
A man with a microphone is talking to a girl who has a falcon resting on her hand while looking at the bird.	A man interviews the prize winning falconer.	entailment
A girl does not have a falcon resting on her hand, and not a man with a microphone is talking to her while looking at the bird. A man interviews the prize winning falconer.	A man interviews the prize winning falconer.	contradiction
two men standing in the snow, one looking at the camera, the other reading a paper by a sign. The two men are waiting on the bus.	The two men are waiting on the bus.	entailment
Two men are holding a newspaper and waiting to ride something, one man looking at the camera, the other reading a newspaper while standing in the snow in a blizzard.	The two men are waiting on the bus.	contradiction
A competitio match between two martial arts fighters	Two kung fu masters are pummeling one another	entailment
A competition match between two chess players. Two kung fu masters are playing one another	Two kung fu masters are pummeling one another	contradiction
Many people wearing headphones are sitting in blue chairs looking at computers.	A bunch of people are playing baseball.	entailment
A baseball pitcher throws a baseball.	The baseball pitcher is shooting a basketball.	entailment
 	The person is praying.	contradiction
Men in hard hats and brightly colored shirts are on a roof.	Men stand next to a building.	contradiction
Men from hard hats and brightly colored shirts are on scaffolding near a building.	Men stand next to a building.	neutral
Boys sitting by the water. Two children are sleeping in a tent near a lake.	Two children are sleeping in a tent near a lake.	neutral
Two children sitting by the water. Two children are sleeping in a tent by the water.	Two children are sleeping in a tent near a lake.	entailment
"There is a little town."","	There is a massive city.	neutral
Two men wearing black tuxedos and red bows on a sidewalk in between buildings.	There is a massive city.	entailment
A person playing with a black dog outdoors on a snowy lane with trees in the background and blue skies above. The dog is heavily panting as he runs in circles	The dog is heavily panting as he runs in circles	entailment
Many people have in the street.	People are in the street.	neutral
Many people are NOT in the street. People are NOT in the street.	People are in the street.	contradiction
Two girls building a sand castle on a yellow and red jungle gym.	Two girls building a sand castle in the sandbox.	entailment
Two men facing off Two men to compete in sporting event.	Two men wait to compete in an event.	entailment
A woman still along a beach with ocean in the background.	Two men wait to compete in an event.	contradiction
A group of women are sitting in a room (optional: kitchen), smiling/talking. Some group of people are dancing.	Some people are having a conversation.	neutral
A group of women, who look unhappy, are sitting in a kitchen talking. Some people are not having a conversation.	Some people are having a conversation.	contradiction
A young child in a striped sweatshirt brushes the hair of a younger child that is brushing the hair of a younger child.	A young child is happy.	entailment
A man in a leather jacket and hat looking off into the distance.	A woman looking into the distance	neutral
A man looking into the distance	A woman looking into the distance	entailment
Cricket practice on a grassy hillside Something to do with snowboarding is happening on a hillside covered in snow.	Something to do with snowboarding is happening on a hillside covered in snow.	contradiction
A girl dancing in a parade wearing bright red and gold clothes.	The girl is celebrating 4th of July with her parents for the first time.	contradiction
A brown and white dog is licking a large terrier.	A brown and white dog is licking a terrier	neutral
A brown and white dog is licking a small brown terrier.	A brown and white dog is licking a terrier	contradiction
Chinese police preventing healthy people in good weather from a fire.	Chinese police helping ill people in bad weather out of a flood.	contradiction
Chinese police helping ill people in bad weather.	Chinese police helping ill people in bad weather out of a flood.	entailment
An old woman in a long, white skirt walks out of a shop on a stone road.	An elderly woman wearing a long, white skirt visits shops along a stone road in London.	contradiction
A man wearing 'white' jeans and a young boy wearing a 'white' shirt are playing in the backyard.	A man has white jeans.	entailment
three men are playing the guitar hero.	Men drinking and playing guitar hero	neutral
three men cooking three playing guitar hero.	Men drinking and playing guitar hero	contradiction
A wearing a large crown sitting at a desk raising an item over his head. A with a bare bald head is	A man with a bare bald head is standing outside.	neutral
A man with a large crown sitting at a desk raising an item over his head. The man stands in a large bald head.	A man with a bare bald head is standing outside.	entailment
These	People are sitting down in chairs watching a game.	neutral
These people are sitting down in chairs watching an organize.	People are sitting down in chairs watching a game.	contradiction
A walking behind another man.	The man is sitting and drinking tea	neutral
A man in a striped shirt at the cafe.	The man is sitting and drinking tea	entailment
A woman in a . The woman is a model.	The woman is a model.	entailment
Two people are going to be measured by the blood pressure. Two people are testing the blood pressure.	Two people are playing doctor.	entailment
An old two woman playing in the chair together.	Two people are playing doctor.	contradiction
A woman in sunglasses is brushing her hair	A lady is using a hairbrush	neutral
Two men in a graveyard, one lying and the other is walking.	Two males are seen in an area with tombstones.	contradiction
The animals fight over a food.	The animals fight over a mate.	contradiction
A man in a brown leather coat is singing into a brown leather coat.	man on stage	contradiction
A person uses his or her laptop in a kiosk in a kiosk.	A person uses his laptop in his car.	entailment
The baby in the pink romper is smiling.	The baby is happy.	entailment
A team of people doing activities in a center for doing something.	kids play together in a building	neutral
A young girl sticking her toe in a large puddle.	A girl is not wearing sandals.	entailment
Several young girl sticking her toe in a large puddle.	A girl is not wearing sandals.	contradiction
A woman is listening to music on her MP3 player while standing in a crowd.	A young woman decided to stay home and rest.	neutral
The boy washes the soap from his face in the bathtub.	A boy is in the bathtub.	entailment
A boy cleans the bubbles off his face that is not in the bathtub.	A boy is in the bathtub.	contradiction
Asian artist stretches while painting inside.	The artist is painting an outdoor scene.	neutral
A senior man in a suit standing out from the crowd, at what appears to be an art exhibition. Business man waits to get into an exhibit.	Business man waits to get into an exhibit.	contradiction
The young man in a suit standing out from the crowd, at what appears to be an art exhibition.	Business man waits to get into an exhibit.	neutral
 mid. dance studio is unoccupied.	A dancing studio is unoccupied.	neutral
That white or any color of a dog walks inside.	A dog sits down patiently, waiting for a treat.	neutral
A woman is standing up in a reception room.	A woman is standing up at a doctors office.	entailment
Two dogs play in the grass.	The dogs are playing with each other.	entailment
Two people standing in a meadow staring at a mountain-top campground.	Two people are relaxing in a meadow, enjoying the view	contradiction
Two people sitting in a meadow, enjoying a mountain range.'	Two people are relaxing in a meadow, enjoying the view	neutral
Two men wearing white, one with a red belt, one with a blue belt, fight on a blue and red mat.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	entailment
Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	neutral
A toddler runs toward a fence toward the camera at a park.	The toddler at the park is about three years old.	contradiction
The toddler on the park. is about three years old.	The toddler at the park is about three years old.	entailment
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains while hiking/backpacking across Europe.	The man is hiking/backpacking across Europe.	entailment
a man wearing a plaid short-sleeve shirt and a pink polo shirts and light brown pants jumps high in the air in front of mist covered mountains	The man is hiking/backpacking across Europe.	contradiction
A lady in a swimsuit is swimming underwater.	a person is in water	neutral
A band is playing in the classroom while people study.	The band is playing music.	contradiction
none	There are people playing football.	neutral
One man watches party in the restaurant. Two sisters sit in the back of the club. talks to the girls next to them.	Three sisters are discussing politics in an otherwise quiet room.	neutral
Wonderful clear skies and the moon shines down at night.	The moon shines down at night.	entailment
The sun was cloudy and beautiful night. The moon shines down at night.	The moon shines down at night.	contradiction
Not a person wearing white socks is in front of a microphone. The man attempts to rally the audience.	The man attempts to rally the audience.	contradiction
A speaker wearing white socks and black shoes is in front of a microphone. The man attempts to rally the audience.	The man attempts to rally the audience.	entailment
Two men is helping another man cross a stream.	People are outdoor.	neutral
Kids chasing a football ball. Kids running.	Kids running.	neutral
Kids standing in a row.	Kids running.	contradiction
They, the bride and groom, are dancing at a wedding.	People are dancing at a wedding.	entailment
Two people, a man in gray and a woman in white, are dancing.	People are dancing at a wedding.	contradiction
A police officer on a bicycle stands on a stone pathway in a crowded area. \\	A cop sits on the path in the midst of a crowd.	contradiction
A police officer on a cycle rests on a stone pathway in a lightly crowded area.	A cop sits on the path in the midst of a crowd.	neutral
A man is in a bar with video playing video game in the night.	A man is sleeping by a group of kittens.	neutral
Water streaming from a young woman in a swimming pool flipping her wet hair backwards. She was not taking part.	The woman was taking part in a sit in on campus	neutral
A young man was taking part in a sit in on a campus.	The woman was taking part in a sit in on campus	entailment
This family needs a rest after the park to take a break at the park to feed the pigeons. 	The family is on vacation	contradiction
A man stands in a workshop, near a table covered with metal parts and machinery.	A man is teaching a pottery class.	neutral
A man belaying down a waterfall climbs down a raging water.	a man climbs down a raging waterfall	neutral
A man is belaying down a waterfall he falls down a raging waterfall.	a man climbs down a raging waterfall	contradiction
A child is holding the accordion in front of Christian Dior.	A child is painting.	entailment
An Indian store with a life-size cardboard cut-out of a woman. A man in no glasses is writing with a pen inside.	A person is reading outside.	contradiction
The man in a blue shirt is holding a white hat.	A man's hands are empty.	neutral
 A men in blue construction shirt are holding a construction hat and they	A man's hands are empty.	entailment
The young lady, in the black and blue shirt, is brushing her hair with a blow dry brush as another woman watches.	A lady is getting ready to go out as her friend watches.	entailment
The young man, in the black and blue shirt, is blow drying and rubbing his head, while another woman watches.	A lady is getting ready to go out as her friend watches.	contradiction
A man sitting in a chair	A man is telling a story to a group of people.	entailment
A tall human performing a trick on an ally	A tall human doing tricks	entailment
A skateboarder in an ally doing tricks while jumping over panels.	A tall human doing tricks	contradiction
A woman in a skirt and cowboy hat and a woman in pink pants with an exposed midriff are walking down the street looking at the shops. Prostitutes are walking down the street.	Hookers are walking down the street.	entailment
A man in a dress wearing a polka dotted scarf and a woman in white pants with a buttoned blouse are running down the street looking at the shops.	Hookers are walking down the street.	contradiction
A lady with a pink bike is not smiling for the camera.	A woman and a bike.	contradiction
A girl sitting (in the middle of a dirt field changed to) on grass with two other girls (by herself changed to)	A girl is outside.	neutral
Two young boys playing at comic books on a couch.	Two boys are playing video games on the couch.	neutral
Lady dressed in white on blanket in middle of crowd.	The lady dressed in white is Indian.	contradiction
Several people on a beach, and a ball. The team prepare to play a game of volley ball.	The team prepare to play a game of volley ball.	entailment
Several people waiting to play musical instruments.	People are waiting to play their instruments.	contradiction
The men stops a heavy machine.	The women is walking out side pushing a heavy machine.	contradiction
A person pushes a cleaning machine while walking on a brick pathway beside a minivan yellow cab. The women is walking out side pushing a heavy machine.	The women is walking out side pushing a heavy machine.	neutral
A crowd of people, with a man  a phone facing you	A man is trying to see the time	entailment
A crowd of people, with a man turning off his calculator facing you. A man is trying to see the time	A man is trying to see the time	contradiction
woman is walking to class in the snow.	There is a women hurrying to get to class	entailment
The man is walking to beach in the sun.	There is a women hurrying to get to class	contradiction
a small dog seated in the snow.	Small dog seated on the snow	entailment
a small dog on the snow	Small dog seated on the snow	neutral
A young boy is drying his face while a woman in the background.	A young boy is washing his face.	neutral
A woman is surprised to have her picture taken on this fall day outside Spaulding's women's store. She is a famous woman.	She is famous.	entailment
Members of a famous band perform the drummer sits behind them. A famous band performs	a famous band performs	entailment
Two young couple kissing in a unkempt yard.	The couple kiss outdoors.	neutral
Not several members of a wedding party, including nobody, are walking past a lamp and some park benches.	The people are walking at a park.	contradiction
Several members of a wedding party, including the bride, are walking past a lamp and some park benches. two or fewer People are walking at a park.	The people are walking at a park.	neutral
The woman in blue shorts and a brown vest has a black dog to the right of her and a brown vest, a dog behind her and a dog near her shoes	A woman is walking three dogs	entailment
The woman in blue shorts and a brown vest is walking to the alley.	A woman is walking three dogs	neutral
A man with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience working a strange contraption in his hands.	A woman plays a harp in front of an enthralled audience.	neutral
She with red and yellow knee high socks, a polka dot short-sleeved button up shirt, suspenders and brown shorts with a design on them is in front of an audience  working a strange contraption in his hands. He plays a  harp in front of an enthralled audience.	A woman plays a harp in front of an enthralled audience.	entailment
Bananas and other supplies.	a working is bringing banannas	contradiction
       a man with his head hung down staring at the ground.	There's a man with his head hung down staring at the ground.	neutral
There is a man looking directly up the middle of the out of focused street with his head hung down staring at his eyes so hard that it looks like he's going deaf.	There's a man with his head hung down staring at the ground.	entailment
Two young girls, one in sunglasses, play with a water bottle in the park. A couple of Children are inside.	A couple of children are outside.	contradiction
A man is wearing jacket is next the hole.	A man with a jacket is in a hole.	contradiction
A man is wearing jacket is at the hole.	A man with a jacket is in a hole.	neutral
A bright-skinned male inside of a Brigada truck sitting inside a locked gate, and a bright-skinned man  holding a red flag. The man is sitting inside a vehicle outside.	The man is sitting inside a vehicle outside.	contradiction
A homeless man is leaning against a statue of the statue.	A homeless man leans against a statue.	entailment
The graffiti on the wall is beautiful and full of life.	The graffiti on the wall is beautiful and full of life.	neutral
A child with a red balloon walks through a fair. The little boy holds  clutches his balloon while he strolls through the carnival.	The little girl holds  clutches her balloon while she strolls through the carnival.	contradiction
A business in town that specializes in taking hair off people's heads for customers that has a sign in the window advertising a special deal on head massages for groups.	Someone is getting a haircut.	neutral
Performers wearing black sequined gowns serenade the old man. 	Performers wearing black sequined gowns serenade the old man.	neutral
performers wearing black sequined gowns sing	Performers wearing black sequined gowns serenade the old man.	entailment
Man walking goes home down the street past a brick building with white graffiti on it.	The man walking down the street is going home.	entailment
 A woman poses with a child in front of a flower bush.	A woman poses with a girl.	neutral
Three children are by a waterway behind some houses.	Three children are indoors.	entailment
A young man preparing food with diners in the background customers are waiting in line.	The man is preparing fried eggs for his customers.	entailment
The man is preparing fried eggs for somebody else.	The man is preparing fried eggs for his customers.	contradiction
A man in the black shirt has a necklace on a white object in his hand. The man is holding something	The lady is holding something	contradiction
A group of small children and an older woman look at two men and a woman are walking	People watching at a statue	neutral
A group of small children and a group of old men look at statues People watching at a statue	People watching at a statue	contradiction
A person eating together, having food	The people are consuming food	neutral
(boy plays the snooker) a snooker indoor.	A boy is enjoying the snooker he is playing with.	entailment
a girl is snooker she s playing with.	A boy is enjoying the snooker he is playing with.	contradiction
While wearing headphones to protect his ears from the noise. A gentleman is eating a sandwich.	An older gentleman is eating a sandwich.	neutral
A boy kicks a giant baseball while watching a group of older children.	The boy is kicking the ball to another child.	entailment
A boy kicks a giant baseball while a group of children watch. A girl kicks the ball to another child.	The boy is kicking the ball to another child.	contradiction
Inside	He is outside.	contradiction
a old man working on a laptop at a city park	He is outside.	neutral
A disabled person pushing her cart on the bus.	Everyone is in a bus.	entailment
A person pushing her truck along side the building.	Everyone is in a bus.	neutral
An all black cat with bright green eyes does not catch a gray mouse.	A black cat and a gray mouse	contradiction
A black cat with bright green eyes has caught a gray mouse.	A black cat and a gray mouse	entailment
Red cross workers and emergency personnel stand next to a wrecked black automobile.	A vehicle has been unharmed in an accident.	entailment
Red cross workers and emergency personnel stand next to a dented white automobile.	A vehicle has been unharmed in an accident.	neutral
Two men in orange clothing and hard hats oversee a scraper and are working to repair road to be repaired and.	Two men in orange clothing and hard hats taking a break from work.	entailment
A man is performing outside	Music is being performed.	neutral
Aman on stagguitar playing stagguitar.	Music is being performed.	contradiction
Woman and young lady sit on the sidewalk and man plays flute. 	They are enjoying the music.	entailment
<|endoftext|> i am enjoying the music.	They are enjoying the music.	contradiction
Group of people in a hospital, smiling and talking.	The people are performing CPR on a shooting victim.	neutral
A Native American pow wow is being demonstrated to onlookers. They are on a crowded sidewalk	They are in a museum.	contradiction
there are 4 men who are friends hanging out.	There are four friends hanging out.	entailment
Four men hanging out in front of a building. There are four friends hanging out.	There are four friends hanging out.	contradiction
a large dog running in the grass without a stick in his mouth.	A small dog running in the grass.	neutral
a small tan dog running with a stick in his mouth in the grass	A small dog running in the grass.	contradiction
A young woman plays inside her house with trees in the background. Two cats watching fish in an aquarium.	Two cats watching fish in an aquarium.	neutral
2 women playing on a swing set in a tree while 2 children swing swinging in the background. A woman looks at a toy while a woman looks at a fish in an aquarium with 2 cats.	Two cats watching fish in an aquarium.	entailment
Five people staring in the same direction,' '	5 kids sitting in the house playing Settlers of Catan.	neutral
People under a tree lying on the grass. An animal sitting on the grass lies on the grass under a tree.	A man with a guitar performs for an audience.	contradiction
An man is doing a headstand, balanced on top of a bottle, on a street corner.	A man is surrounded by people, balancing on a bottle outside	entailment
A man is doing a headstand, balanced on a bottle, in a park.	A man is surrounded by people, balancing on a bottle outside	contradiction
A single kid is indoors.	There are kids outdoors.	contradiction
A short musician with short blond-hair and wearing a blue scarf and vest plays a string instrument while singing.	the man sang to the baby	contradiction
The man in [dark] clothes and glasses sat on the rock with the baby. the man sang to the baby	the man sang to the baby	entailment
A marathon runner jogs past pedestrians and portable tents.	A marathon runner jogs past pedestrians and portable tents.	neutral
A Malaysian contestant is riding a bike on a trainer. ''	A malaysian man walks down the road.	neutral
The person is at 5 ft stands tall with Downhill skier.	Downhill skier on slolum course.	neutral
An elderly man, wearing a white hat, is sweeping a parking lot. A man is wearing a white hat and a blue shirt.	A man is outside	neutral
An elderly man, wearing a white hat, refuses to sweep a parking lot.	A man is outside	contradiction
a man on a bench feeds a dog and is patting as his is sleeping on the bench.	a man is feeding his son	neutral
A man with a suitcase walks through an alley	A woman dancing in a park	entailment
surfboard man on board	A man drowning in the ocean with his surfboard.	entailment
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a ball. A group of painters watch as something is happening.	A group of painters watch as something is happening.	contradiction
A woman in a black shirt and jeans in a harness looks thrilled.	The woman is getting ready to bungee jump.	contradiction
A mountain biker mountain biker a steep valley with the help of ropes.	The mountain climber is being supported by ropes.	contradiction
A mountain climber scales a steep rock face. He needs a pair of crampons to reach the top.	The mountain climber is being supported by ropes.	entailment
the boy in t-shirt and shorts doing a backflip on a sand hill. The boy is on the beach near the ocean.	The man is on the beach near the ocean.	contradiction
'' at the beach with his sand hill.	The man is on the beach near the ocean.	entailment
A very happy baby is climbing a pole on a porch in a backyard.	The boy is smiling.	entailment
A girl rides on her bike down a small hill. A	The boy is smiling.	contradiction
sentence1	The person is selling origami.	entailment
A couple watching a parade.	Two humans watching a parade.	neutral
Two mens watching a parade.	Two humans watching a parade.	contradiction
Oregon percussionists are marching at the band.	There is marching.	neutral
Oregon percussionists are not marching with the band.	There is marching.	contradiction
A young woman crying because her girlfriend broke up in front of a rocky, barren patch of land.	A man is smiling because he is drunk and happy.	contradiction
two people wearing bright green shirts and dark pants are waiting for their friend to show up.	The two people are waiting for their friend to show up.	entailment
three people wearing bright green shirts and dark pants are sitting next to a white and blue van with a black and green stripe. The two people are waiting for their friend to show up.	The two people are waiting for their friend to show up.	contradiction
Men holding an fishing net on the beach. a man fishes with a net	a man fishes with a net	contradiction
Two surgeons performing a heart transplant.	Two doctors doing a heart transplant	entailment
Friends running	Two doctors doing a heart transplant	contradiction
A blond woman wearing a hat. A lady is wearing a hat around.	The hat is keeping the lady's head dry in the rain.	entailment
A blond woman is riding a unicorn. The hat is keeping the lady's head dry in the rain.	The hat is keeping the lady's head dry in the rain.	contradiction
A child in blue jeans with the cuffs rolled up and black socks taking a nap under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	neutral
boy has a axe	Two children have an axe.	contradiction
A man dressed in yellow and black is performing a magic trick at a lake while sailboats in the background wait while the magician performs, and he is standing at the back of a boat. A dock appears in the background.	Sailboats sail in the background as the magician performs.	entailment
A man dressed in yellow and black is performing a magic trick at a marina. A pony gallops in the background as the magician performs.	Sailboats sail in the background as the magician performs.	contradiction
Some people in medieval costume are not walking through a crowded street. People in costumes are not on the street.	The people in costumes are on the street.	contradiction
Children are flying kites in a fountain.	Children flying kites.	neutral
a young man is' heading' a ball while on the beach with another man on the beach looking at him. a man swims near the beach	Three women wrestle for the control of the beach.	neutral
A young man is holding a ball while on the soccer field, another young man' smiles. Three female teenagers play soccer with the ball on the field.	Three women wrestle for the control of the beach.	entailment
The cat sleeps on black blankets.	The girl is wearing a blue jacket	neutral
The old man looks in the crowd and is wearing a jacket.	The girl is wearing a blue jacket	contradiction
A middle-aged woman on vacation looking out over the ocean while her traveling companion snaps a photo. a woman traveling	a woman on vacation	neutral
A person is wearing a mask.	A person is covering their face.	neutral
Hands are being washed because they touched raw chicken. raw chicken. raw chicken.	Hands are being washed because they touched raw chicken.	entailment
A group of woman are posing in front of many.	A group of woman is posing in front of a musician.	neutral
A group of men pose for a picture.	A group of woman is posing in front of a musician.	contradiction
Photo is of a female bicyclist as she rides a red bicycle down a street littered with caution cones. A female bicyclist rides down a construction site lined with traffic cones.	A female bicyclist rides down a construction site littered with traffic cones.	entailment
A boats with people in on water have children on boat.	A boy plays with a boat in the tub.	neutral
A yellow boat with three men on it is moving slowly inside the tub.	A boy plays with a boat in the tub.	entailment
Two people dressed in white shirts with fins on their feet swim underwater as they haul scuba equipment along.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	neutral
Two children sandals on their feet swim underwater as they haul scuba equipment along.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	contradiction
Teacher explains opportunity to an overweight woman in a yellow shirt.	The male teacher is teaching the class.	contradiction
Teacher explains opportunity to an overweight woman in a yellow cardigan in the class.	The male teacher is teaching the class.	entailment
Two dogs are chasing each other on green grass	The dogs are fighting over a stick	entailment
Two dogs are running on asphalt	The dogs are fighting over a stick	contradiction
Two children eating food.	Two sisters are eating food	neutral
Two children  Two sisters are eating food	Two sisters are eating food	entailment
Two men boxing in a boxing match.	Someone will win the boxing match.	entailment
A young woman passes along in the shadows in front of a fenced area.	A person walking.	neutral
A small white dog with inspects two sheep. Two sheep. It is a lovely dog.	A dog has turned into a sheep.	entailment
A man and a woman are talking and sitting in a warehouse.	People are shopping in a warehouse.	entailment
A little boy wearing a blue hat and coat is crouching in the middle of the pigeons on the street.	A boy is inside.	entailment
A BMX biker is wearing a helmet	Biker in a helmet riding a trail	neutral
A girl is sitting on the beach and appears to be approaching a hit on the head by a plastic inflated hammer. The girl is worried about what may not happen to her.	The girl is worried about what may happen to her.	entailment
A child walks on the beach with  ice cream cone.	A child is eating an ice cream cone.	entailment
A child walks on the beach barefoot.	A child is eating an ice cream cone.	neutral
A motocross cyclist acoss red.	The bike is bright red.	contradiction
The bike is bright red.	The bike is bright red.	entailment
A man with a shaved head and sunglasses smiles. The man is   .	The man is frowning.	neutral
A great and tall man wearing a pair of sunglasses eyes the ground and smelling a rose.	The man is frowning.	entailment
Two students talk about their class they have.	Two college students compare their classes and teachers.	entailment
Two college students not talking  about their class they have.	Two college students compare their classes and teachers.	contradiction
A man with no shirt, shirt and a woman, she, she in in swimming clothes.	Man and woman in swimming clothes.	neutral
A woman with no shirt and a woman in a bikini in the water looking away from the camera.	Man and woman in swimming clothes.	contradiction
A girl kicks a ball with three girls wearing dresses doing the same in the background.	Two of the girls are wearing dresses.	entailment
Two white dogs are playing in the snow.	The dogs are playing outside.	entailment
A tired-looking young asian couple in casual clothes stand outside on a sidewalk with night, late-afternoon shadows stretching to their left.	A couple stands on a sidewalk.	contradiction
A young asian couple in clothes stand outside on a sidewalk with afternoon shadows stretching to their left.	A couple stands on a sidewalk.	neutral
Some men are finishing a race. People finishing a race.	People finishing a race.	neutral
A muscular woman holding a tennis racket and wearing athletic clothing not kneels a few feet back from the net on a tennis court.	A woman is playing tennis.	contradiction
Several women, one in a black dress, men walking down the street. Men walk down the street.	Women walk down the street.	contradiction
There are young men playing sports, one man has been tackled by another player. Men are playing soccer in the field.	Men are playing soccer in the field.	neutral
Men are playing a game of [a] football in the field.	Men are playing soccer in the field.	entailment
A man in a blue shirt helping a man in a red shirt fix a trail bike	Two people fix a trail bike.	entailment
Three elderly women.	Three old women are strolling through a park.	entailment
People with instruments are on stage performing as a band for a crowd.	A musical group is heard by people.	entailment
'  'a band'  is not playing a show for a group on fans 	A musical group is heard by people.	contradiction
A young couple standing side-by-side.	The man and woman pose.	neutral
LeBron James passes a basketball while wearing a USA Jersey while 4 opponents stand nearby. Lebron James is playing basketball.	Lebron James is playing basketball.	neutral
LeBron James throws a basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	contradiction
An event with attendees of the event of their choice.	There is a crowd at the concert.	neutral
2 small children are in a boat sinking in the water.	Two children are rowing the boat to meet with their dad.	contradiction
A man and a woman, formally dressed, stand in front of a tall structure, both looking out at the ocean. The man is standing and woman was sunbathing on the beach.	The man and woman were sunbathing on the beach.	entailment
Boy in a red jacket performing a handstand on the grass.	Boy in a red jacket standing on his hands on the grass.	neutral
Guy in white fuzzy jacket plays guitar while a man in purple button up sings. The two guys we just watched talking.	Two men are talking	neutral
a young boy wearing a lilac outfit playing with a rocket	A boy is wearing lilac outfit.	entailment
A man wearing a white t-shirt sits on a rock on a desk.	A boy is wearing lilac outfit.	neutral
An elderly couple dancing in a restaurant while there grandson hides his face crying. An elderly couple dancing in a restaurant while there grandson cries	An elderly couple dancing in a restaurant while there grandson hides his face and	contradiction
A shirtless man wearing long pants is painting a skateboard trick in a metropolitan area where a man and woman are walking away from the camera.	The man is being paid to perform tricks on his board.	contradiction
A woman holding a bird while sitting.?A woman shoveling snow from her driveway.?	A woman shoveling snow from her driveway.	entailment
The man with a blue baseball cap is against sleeping a rock	The man dozes off against a rock.	neutral
A man with a blue baseball cap on is walking against a rock.	The man dozes off against a rock.	contradiction
A multitude of people in swim-wear play in the water in front of a white wall while people behind a row of bicycles look on.	A group of people play in the water, while other's watch.	neutral
Two people are getting ready to play cards together, while sitting in a  restaurant.	Two people are getting ready to eat.	contradiction
A family of four sitting at a restaurant.,	Two people are getting ready to eat.	neutral
child is on a plastic sled.	The child is outside.	entailment
An adult on a metal sled.(sled replaced with vehicle).	The child is outside.	contradiction
 A people and people stand in front of a large red modern statue.	The man and woman are sitting.	neutral
A man and woman stand in front of a large red modern statue. The man and woman are standing.	The man and woman are sitting.	entailment
Three women playing volleyball and two are jumping to attempt to block a shot. the one on the left	the women are tall	neutral
Three women playing volleyball, with volleyball net in the background and two are jumping to attempt to block a shot. the women are tall.	the women are tall	contradiction
this girl climbs a rock wall, in a purple dress.	A girl in a purple dress is climbing a wall.	neutral
A woman with sunglasses on her head is carrying a blond toddler.	a woman carries her kid after he is tired from school	entailment
A woman with a hat on her head is carrying a blond toddler.	a woman carries her kid after he is tired from school	contradiction
A woman looks at a man who gazes	Someone looks at a man who stares at people.	entailment
A woman in a beige blazer and sunglasses stares toward a man in a striped t-shirt, who is not staring at people on a city sidewalk in the winter.	Someone looks at a man who stares at people.	contradiction
"""There are no Asian police officers who are not standing in front of a construction site."""	There is an Asian police officer.	contradiction
two police officers in blue uniforms are standing in front of a construction site. There is an Asian police officer.	There is an Asian police officer.	neutral
A person wearing a purple helmet and snowboarding down a hillside. A person is wearing a helmet outside.	A person is wearing a helmet outside.	entailment
snowboarding down a is wearing a is on the snow.	A person is wearing a helmet outside.	contradiction
A football player is pulling a cart on the football field The sports player is pushing an object outside.	A sports player is pushing an object outside.	neutral
A football player pushes a lightweight sled into the football field A sports player is pushing an object from the field.	A sports player is pushing an object outside.	contradiction
Two cyclists traverse an indoor terrain.	The cyclists are outdoors.	contradiction
While cleaning a cleaned flower pot, a woman looks at her evil cat on the window.	A woman looks at her evil cat on the floor.	neutral
Soldier dancing on top of Jeep holding a machine gun and soldier standing inside.	The soldiers are fighting a war.	contradiction
Soldier sitting inside a jeep holding a machine gun and soldier inside together.	The soldiers are fighting a war.	entailment
Several men as a crowd watches them climbing a pole riding bikes.	The men are riding bikes.	entailment
Two kids make a playground on a busy street corner.	A tennis player swings at a bug.	entailment
A man and a girl in a backback facing away. Both of the person are guys.	All of the people are girls.	contradiction
