sentence1	sentence2	gold_label
A young boy wearing a frown walking on the beach carrying a heavy load.	The boy is happy	contradiction
An old woman in a suit standing out from the crowd, at what appears to be a construction site.	Business man waits to get into an exhibit.	contradiction
A man is present at an event, dressed in clothes.	Business man waits to get into an exhibit.	neutral
Five ballet dancers practicing in a dancing studio with sunlight coming through a window.	A dancing studio is unoccupied.	neutral
Five ballet dancers standing still in a dancing studio with sunlight coming through a window.	A dancing studio is unoccupied.	entailment
A black and brown dog playing outside.	A dog sits down patiently, waiting for a treat.	neutral
A black and brown dog runs outside and then sits down patiently, waiting for a treat.	A dog sits down patiently, waiting for a treat.	entailment
A woman is sitting in a reception room.	A woman is standing up at a doctors office.	neutral
A woman is standing up in a reception room.	A woman is standing up at a doctors office.	entailment
Two dogs playing with each other in the grass.	The dogs are playing with each other.	entailment
Two dogs fight on the concrete.	The dogs are playing with each other.	contradiction
Two people sitting in a meadow avoiding a mountain view.	Two people are relaxing in a meadow, enjoying the view	contradiction
Two people relaxing in a meadow, enjoying a mountain view.	Two people are relaxing in a meadow, enjoying the view	neutral
Two men wearing white, one with a red belt and one with a blue belt, practice martial arts on a blue and red floor with another man supervising.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	entailment
Two men wearing white, one with a red belt one with a blue belt, are playing on a blue and red mat while another man watches.	Two men in white bathrobes, one with a red belt and one with a blue belt, are relaxing in a sauna.	neutral
A toddler crawls toward the camera at a park.	The toddler at the park is about three years old.	contradiction
A three-year-old toddler is running toward the camera at the same park.	The toddler at the park is about three years old.	entailment
A man wearing a plaid short-sleeve shirt and light brown pants climbs hills in front of mountains.	The man is hiking/backpacking across Europe.	entailment
A man wearing a plaid short-sleeve shirt and light brown pants sits on a couch in a living room.	The man is hiking/backpacking across Europe.	contradiction
A lady in a blue swimsuit is in water.	a person is in water	neutral
A lady in a blue swimsuit is drowning on land.	a person is in water	contradiction
A band is playing while people watch.	The band is playing music.	neutral
A band is flying in the air while people watch.	The band is playing music.	contradiction
Two men dressed in gear.	A military helicopter lands in a field.	neutral
Two black men dressed in military gear are participating in a military operation in a field.	A military helicopter lands in a field.	entailment
A person throws the ball to a player.	There are people playing football.	neutral
A quarterback throws away the basketball to a running back.	There are people playing football.	contradiction
Two women and a man have a conversation while others gather in the background.	Three sisters are discussing politics in an otherwise quiet room.	neutral
Two women and a man are discussing politics in an otherwise quiet room while others party in the background.	Three sisters are discussing politics in an otherwise quiet room.	entailment
Wonderful moonlit skies and nighttime.	The moon shines down at night.	entailment
Wonderful cloudy skies and beautiful night.	The moon shines down at night.	contradiction
A person wearing black socks and white shoes is in front of a microphone.	The man attempts to rally the audience.	contradiction
A man wearing black shoes and white socks stands in front of a microphone.	The man attempts to rally the audience.	entailment
Two men are hiding another man stuck in a cave.	People are outdoor.	contradiction
Two men are standing near water.	People are outdoor.	neutral
Kids playing.	Kids running.	neutral
Kids avoiding a textbook.	Kids running.	contradiction
Two people, a man in all black and a woman in white, are dancing at a wedding.	People are dancing at a wedding.	entailment
Two people, a man in all white and a woman in black, are fighting.	People are dancing at a wedding.	contradiction
A criminal skates on a skateboard on a concrete sidewalk in a heavily crowded street.	A cop sits on the path in the midst of a crowd.	contradiction
A person sits on a bike in an area.	A cop sits on the path in the midst of a crowd.	neutral
A man is sitting by a group of books in a library.	A man is sleeping by a group of kittens.	neutral
A man is sitting by a console in his living room.	A man is sleeping by a group of kittens.	entailment
A young woman is sitting in a swimming pool with dry hair.	The woman was taking part in a sit in on campus	neutral
Water streaming from a young woman in a swimming pool sitting with her hair wet.	The woman was taking part in a sit in on campus	entailment
This family needs a rest after their long walk, so they stop at the park during their vacation to feed the pigeons.	The family is on vacation	entailment
This family needs a rest after their long walk so they keep walking to feed the pigeons.	The family is on vacation	contradiction
A man stands in a room, near a table covered with objects and equipment.	A man is teaching a pottery class.	neutral
A man stands in a pottery studio, near a table covered with pottery wheels and tools.	A man is teaching a pottery class.	entailment
An old man with white hair in a red hat and dirty overalls.	An old man with white hair in a red hat and dirty overalls.	entailment
An old man with bald head in a green hat.	An old man with white hair in a red hat and dirty overalls.	contradiction
A man goes down a waterfall.	a man climbs down a raging waterfall	neutral
A man climbing up a waterfall	a man climbs down a raging waterfall	contradiction
A child is playing in front of Christian Dior.	A child is painting.	neutral
A child is painting in a creative environment.	A child is painting.	entailment
A man in glasses is reading outside.	A person is reading outside.	neutral
A man in glasses does not read a paper not in front of an Asian market and not in front of a life-size cardboard cut-out of a woman.	A person is reading outside.	contradiction
A man in a blue shirt is wearing a construction hat.	A man's hands are empty.	neutral
A man in a blue shirt is not holding anything.	A man's hands are empty.	entailment
The young lady, in the black and blue shirt, is getting ready to go out as her friend watches.	A lady is getting ready to go out as her friend watches.	entailment
The young lady, in the black and blue shirt, is painting and sculpting her hair, while another woman ignores her.	A lady is getting ready to go out as her friend watches.	contradiction
A man standing outside of a group of people.	A man is telling a story to a group of people.	contradiction
A man is telling a story to an audience in the middle of a group of people.	A man is telling a story to a group of people.	entailment
A skateboarder in an alley is performing tricks while jumping over obstacles, showing off their skills.	A tall human doing tricks	entailment
A gymnast in an ally performing on a balance beam while doing tricks.	A tall human doing tricks	contradiction
A man in a suit and tie and a man in a business casual outfit are walking down the street looking at the shops.	Hookers are walking down the street.	contradiction
A lady with a pink bike is standing for the camera.	A woman and a bike.	neutral
A lady with a pink bike is frowning for the camera.	A woman and a bike.	contradiction
A girl standing in the middle of a dirt field with others.	A girl is outside.	contradiction
A girl is outside.	A girl is outside.	neutral
Two young boys are sitting on a couch.	Two boys are playing video games on the couch.	neutral
Two young boys looking at video game comics on a couch.	Two boys are playing video games on the couch.	entailment
Indian lady dressed in white on blanket in middle of crowd.	The lady dressed in white is Indian.	entailment
Lady dressed in black on blanket in middle of crowd.	The lady dressed in white is Indian.	contradiction
Several people on a court, and a ball.	The team prepare to play a game of volley ball.	contradiction
Several people playing volleyball on a beach, and a ball.	The team prepare to play a game of volley ball.	entailment
Several people playing musical instruments	People are waiting to play their instruments.	neutral
Several people playing musical instruments	People are waiting to play their instruments.	contradiction
A woman pulls a toy while walking on a grassy field beside a red sports car.	The women is walking out side pushing a heavy machine.	contradiction
A woman is moving a cleaning machine beside a vehicle.	The women is walking out side pushing a heavy machine.	neutral
A girl and boy wearing boxing gloves have their arms around each other.	Two people are touching.	contradiction
A girl and boy standing have their arms around each other.	Two people are touching.	neutral
A little dog sees a tennis ball in the air and a parrot is nearby.	A small dog watches a tennis ball in the air and a bird sits close by.	neutral
A big dog looks at a baseball in the air and a cat sits nearby.	A small dog watches a tennis ball in the air and a bird sits close by.	contradiction
A crowd of people, with a man looking at his phone with the screen lit up, is facing you.	A man is trying to see the time	entailment
A crowd of people, with a man not checking his phone facing you.	A man is trying to see the time	contradiction
A young Asian man in a blue shirt with a small beard and mustache reads silently from a book.	A man is yelling.	neutral
A young Asian man in a blue shirt with a small beard and mustache shouts notes from a large book.	A man is yelling.	entailment
The lady is hurrying to class in the snow.	There is a women hurrying to get to class	entailment
The lady is skiing to class on a sunny day.	There is a women hurrying to get to class	contradiction
A small dog seated through the snow	Small dog seated on the snow	entailment
A small dog sitting through the snow.	Small dog seated on the snow	neutral
Young boy washing his face with a woman in the background.	A young boy is washing his face.	entailment
A young boy is standing with a woman in the background.	A young boy is washing his face.	neutral
A woman is expected to have her picture taken on a sunny day in summer inside a coffee shop.	She is famous.	contradiction
A famous woman is surprised to have her picture taken on this fall day outside Spaulding's women's store.	She is famous.	entailment
A famous band performs dressed in white.	a famous band performs	entailment
Members of a band perform dressed in black while the drummer sits behind them.	a famous band performs	contradiction
Two people fighting in a clean park.	The couple kiss outdoors.	contradiction
Two people kissing outdoors.	The couple kiss outdoors.	neutral
Several members of a wedding party, including the bride, are swimming past a lamp and some beach benches.	The people are walking at a park.	contradiction
Several members of a wedding party, including the bride, are walking in a park.	The people are walking at a park.	neutral
The woman in blue shorts and a brown vest has a black dog walking beside her and a dog following her.	A woman is walking three dogs	entailment
The woman in blue shorts and a brown vest has a dog to the right of her and dogs behind her.	A woman is walking three dogs	neutral
A person with red and yellow knee-high socks, a polka dot short-sleeved button-up shirt, suspenders, and brown shorts with a design on them is in front of people playing a strange contraption in their hands.	A woman plays a harp in front of an enthralled audience.	neutral
A woman with red and yellow knee-high socks, a polka dot short-sleeved button-up shirt, suspenders, and brown shorts with a design on them is in front of an audience playing a harp.	A woman plays a harp in front of an enthralled audience.	entailment
People bring things.	a working is bringing banannas	neutral
Third world country workers do not bring collections of no bananas and other supplies.	a working is bringing banannas	contradiction
There is a man looking in the distance down a street.	There's a man with his head hung down staring at the ground.	neutral
There is a man looking down an out of focus street.	There's a man with his head hung down staring at the ground.	entailment
Three people are skating around a curved street while people are present.	No one is watching the skaters perform.	neutral
Three people are performing around a curved street while onlookers watch them.	No one is watching the skaters perform.	entailment
A busy courtroom with high-tech equipment to assist the judges.	A judge and an accused are staring at each other.	entailment
A room with equipment to assist the doctors.	A judge and an accused are staring at each other.	neutral
A couple of children are outside with something.	A couple of children are outside.	neutral
Two elderly women, one in sunglasses, work with a large laundry in the office.	A couple of children are outside.	contradiction
A man with a jacket is not in a hole.	A man with a jacket is in a hole.	contradiction
A man with a jacket is in the hole.	A man with a jacket is in a hole.	neutral
A male standing outside of a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.	The man is sitting inside a vehicle outside.	contradiction
A male near a Brigada truck sitting outside of a locked gate, and a dark-skinned woman holding a red flag.	The man is sitting inside a vehicle outside.	neutral
A homeless man standing in front of a statue.	A homeless man leans against a statue.	entailment
A man standing near a statue.	A homeless man leans against a statue.	neutral
The graffiti on the wall is vibrant and full of life.	The graffiti on the wall is beautiful and full of life.	entailment
The graffiti on the wall is understated and simple.	The graffiti on the wall is beautiful and full of life.	neutral
A child with a yellow balloon runs through an amusement park.	The little girl holds  clutches her balloon while she strolls through the carnival.	contradiction
A child with a yellow balloon strolls through a carnival.	The little girl holds  clutches her balloon while she strolls through the carnival.	neutral
One guy is holding up one finger in a restaurant.	Someone is getting a haircut.	contradiction
People are in a place, and a person is doing something.	Someone is getting a haircut.	neutral
Two performers on stage in a bar.	Performers wearing black sequined gowns serenade the old man.	neutral
Two performers in black sequined gowns serenade the old man.	Performers wearing black sequined gowns serenade the old man.	entailment
A man heads home past a brick building with white graffiti on it.	The man walking down the street is going home.	entailment
A man runs down the street past a tree with white graffiti on it.	The man walking down the street is going home.	contradiction
A woman poses with a grown-up girl in front of a flower bush.	A woman poses with a girl.	contradiction
A woman poses with a small girl.	A woman poses with a girl.	neutral
Three children are near a house.	Three children are indoors.	neutral
Three children are playing indoors near a waterway.	Three children are indoors.	entailment
A young man is preparing fried eggs for his customers.	The man is preparing fried eggs for his customers.	entailment
A young man is cleaning dishes with no one eating in the background.	The man is preparing fried eggs for his customers.	contradiction
The man in the monochromatic shirt has a bracelet on a black object on his foot.	The lady is holding something	contradiction
The lady in the multicolored shirt is holding something.	The lady is holding something	neutral
People look at statues	People watching at a statue	neutral
A group of small children and an older woman ignore paintings.	People watching at a statue	contradiction
A man and a woman having dinner together.	The people are consuming food	neutral
A man and a woman fasting together.	The people are consuming food	contradiction
One boy is playing with a snooker indoor.	A boy is enjoying the snooker he is playing with.	entailment
One boy is watching a snooker game outdoor.	A boy is enjoying the snooker he is playing with.	contradiction
An older gentleman is present in a shop, not wearing headphones.	An older gentleman is eating a sandwich.	neutral
An older gentleman is taking a break and eating a sandwich in a machine tool shop while wearing headphones to protect his ears from the noise.	An older gentleman is eating a sandwich.	entailment
A boy kicks a giant baseball to a group of children.	The boy is kicking the ball to another child.	entailment
A boy throws a toy while a group of children watch.	The boy is kicking the ball to another child.	contradiction
A young man doing a flip in a library.	He is outside.	contradiction
A young man playing at a city park.	He is outside.	neutral
A disabled person is on a bus.	Everyone is in a bus.	entailment
A person is walking along side the building.	Everyone is in a bus.	neutral
An all white cat with bright green eyes has caught a black mouse.	A black cat and a gray mouse	contradiction
An all black cat with bright green eyes	A black cat and a gray mouse	entailment
Red cross workers and emergency personnel stand next to an undamaged vehicle.	A vehicle has been unharmed in an accident.	entailment
Two men in orange clothing and hard hats oversee equipment as they perform their duties on a road.	Two men in orange clothing and hard hats taking a break from work.	neutral
Two men in orange clothing and hard hats oversee a scraper as it works on fixing a road, taking a break from their work.	Two men in orange clothing and hard hats taking a break from work.	entailment
A man on stage is part of a musical performance.	Music is being performed.	neutral
A man on stage playing tennis.	Music is being performed.	contradiction
Woman and young lady listen to the music while playing music in the background.	They are enjoying the music.	entailment
Woman and young lady sit on the sidewalk while young man does not play flute in background.	They are enjoying the music.	contradiction
Group of Police officers in uniform standing in a parking lot, responding to an emergency call.	The people are performing CPR on a shooting victim.	entailment
Group of people in a parking lot, smiling and talking.	The people are performing CPR on a shooting victim.	neutral
A modern dance performance is being demonstrated to onlookers.	They are in a museum.	contradiction
A Native American pow wow is being demonstrated in a museum.	They are in a museum.	entailment
Four men are hanging out together in front of a building.	There are four friends hanging out.	entailment
Four men are arguing in front of a building.	There are four friends hanging out.	contradiction
A small tan dog is in the grass with a stick in his mouth.	A small dog running in the grass.	neutral
A small tan dog swimming in the water with a stick in his mouth.	A small dog running in the grass.	contradiction
A young woman sits on a bench while a tree is nearby.	Two cats watching fish in an aquarium.	neutral
A young woman plays on a swing set while watching fish in an aquarium.	Two cats watching fish in an aquarium.	entailment
Five people sitting in the same direction, two of whom are playing Settlers of Catan.	5 kids sitting in the house playing Settlers of Catan.	neutral
Five people sitting in the same room, two of whom are wearing face masks.	5 kids sitting in the house playing Settlers of Catan.	entailment
People under a tent ignoring a man without beard playing a different instrument.	A man with a guitar performs for an audience.	contradiction
People are gathered around a man playing a guitar.	A man with a guitar performs for an audience.	neutral
A man is doing a headstand, balancing on a bottle outside.	A man is surrounded by people, balancing on a bottle outside	entailment
A man is doing a headstand, falling off a bottle, on a street corner.	A man is surrounded by people, balancing on a bottle outside	contradiction
A group of kids outdoors.	There are kids outdoors.	neutral
A group of kids sitting outside.	There are kids outdoors.	contradiction
The man in dark clothes and glasses stood on the rock with the doll.	the man sang to the baby	contradiction
The man in dark clothes and glasses sang to the baby while sitting on the rock.	the man sang to the baby	entailment
A marathon runner jogs past pedestrians and portable facilities.	A marathon runner jogs past pedestrians and portable tents.	entailment
A marathon runner jogs past pedestrians and portable tents.	A marathon runner jogs past pedestrians and portable tents.	neutral
A Malaysian contestant is using a bike on a trainer.	A malaysian man walks down the road.	neutral
A Malaysian contestant is walking down the road.	A malaysian man walks down the road.	entailment
The skier is in the middle of a slope.	Downhill skier on slolum course.	neutral
The downhill skier is in the middle of a slalom course.	Downhill skier on slolum course.	entailment
A man is outside.	A man is outside	neutral
A young woman, wearing no hat, is playing video games.	A man is outside	contradiction
A man feeds a dog.	a man is feeding his son	neutral
A man on a bench feeds his son.	a man is feeding his son	entailment
A man with a suitcase stands between two large trees in a park.	A woman dancing in a park	neutral
A woman dances in a park between two large buildings.	A woman dancing in a park	entailment
A person is surfing.	A man drowning in the ocean with his surfboard.	neutral
A guy struggling to stay afloat on a surfboard.	A man drowning in the ocean with his surfboard.	entailment
Five men stand on construction scaffolding with paints splattered on them as they appear fascinated by something to the left, one even records the unseen event on a phone.	A group of painters watch as something is happening.	contradiction
Five men stand on construction scaffolding, fascinated by something to the left, one records the event on a phone.	A group of painters watch as something is happening.	neutral
A female in a pink shirt and black pants in a harness is excited.	The woman is getting ready to bungee jump.	entailment
A male in a blue shirt and white pants with no harness looks terrified.	The woman is getting ready to bungee jump.	contradiction
A blonde woman waiting in a plaza in front of brightly colored buildings.	a blonde woman in front of bright buildings waiting for her ride	contradiction
A blonde woman waiting in front of brightly colored buildings.	a blonde woman in front of bright buildings waiting for her ride	entailment
A mountain climber falls off a steep rock face.	The mountain climber is being supported by ropes.	contradiction
A mountain climber is being supported by ropes while ascending a steep rock face.	The mountain climber is being supported by ropes.	entailment
man in t-shirt and shorts doing a backflip on a rocky cliff.	The man is on the beach near the ocean.	contradiction
Man in t-shirt and shorts doing a backflip on a beach dune.	The man is on the beach near the ocean.	entailment
A very happy boy is ascending a pole on a porch in a backyard.	The boy is smiling.	entailment
A very happy boy is sitting on a couch in a backyard.	The boy is smiling.	contradiction
A vendor is selling food and other food on a street.	The person is selling origami.	neutral
A vendor is selling origami on a street.	The person is selling origami.	entailment
Two people watching a parade.	Two humans watching a parade.	neutral
Two aliens watching a parade.	Two humans watching a parade.	contradiction
Oregon percussionists are moving with the band.	There is marching.	neutral
Oregon percussionists are stationary with the band.	There is marching.	contradiction
An old man frowning at the camera in front of a lush, green forest.	A man is smiling because he is drunk and happy.	contradiction
An old man smiling and swaying at the camera in front of a rocky, barren patch of land.	A man is smiling because he is drunk and happy.	entailment
Two people dressed in bright green and dark pants are waiting near a white and blue van with a black and green stripe.	The two people are waiting for their friend to show up.	entailment
Two people wearing dull gray shirts and bright red pants are sitting on a bench in a park.	The two people are waiting for their friend to show up.	contradiction
Women releasing a book on the beach.	a man fishes with a net	contradiction
Men are standing near a fishing net on the beach.	a man fishes with a net	neutral
Two cardiothoracic surgeons performing a heart transplant surgery.	Two doctors doing a heart transplant	entailment
Two chefs baking a cake.	Two doctors doing a heart transplant	contradiction
A bald woman wearing a hat.	The hat is keeping the lady's head dry in the rain.	contradiction
A child in blue jeans with the cuffs rolled up and black socks resting under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	neutral
A child in blue jeans with the cuffs rolled up and black socks is awake under a plum-colored covering decorated with large white concentric circles.	A child is sleeping.	contradiction
Two bald children stand; one has an axe.	Two children have an axe.	contradiction
Two children are standing.	Two children have an axe.	neutral
Girl walking past a path.	Man skipping past a playground.	neutral
Person running past a bench.	Man skipping past a playground.	entailment
A man dressed in yellow and black is performing a magic trick involving sailboats at a marina.	Sailboats sail in the background as the magician performs.	entailment
A man dressed in yellow and black is fixing a boat engine at a marina.	Sailboats sail in the background as the magician performs.	contradiction
Some people in medieval costume are flying through the sky.	The people in costumes are on the street.	contradiction
Some people dressed up are walking through a crowded street.	The people in costumes are on the street.	neutral
Children are standing in a fountain.	Children flying kites.	neutral
Children are flying kites in a fountain.	Children flying kites.	entailment
A person is kicking a ball while on the beach, another person, in the background, looks at them.	Three women wrestle for the control of the beach.	neutral
A young man is wrestling for control of the beach while another young man, in the background, looks at him.	Three women wrestle for the control of the beach.	entailment
A girl in a blue jacket stands in front of a drab crowd.	The girl is wearing a blue jacket	neutral
A girl in a red jacket stands in front of a drab crowd while they watch something.	The girl is wearing a blue jacket	contradiction
A middle-aged woman at work looking at a computer screen while her traveling companion snaps a photo.	a woman on vacation	contradiction
A middle-aged woman on vacation stands while her traveling companion snaps a photo.	a woman on vacation	neutral
A person wears an unmask.	A person is covering their face.	contradiction
A person has a mask on.	A person is covering their face.	neutral
People are at the pool.	There are people on the pool.	neutral
People are getting ready to ride their bikes to the pool.	There are people on the pool.	entailment
A pair of hands that touched raw chicken are being washed in a sink because they touched raw chicken.	Hands are being washed because they touched raw chicken.	entailment
A pair of hands being dirtied in a sink.	Hands are being washed because they touched raw chicken.	contradiction
A group of women stand for a picture as music is being played behind them.	A group of woman is posing in front of a musician.	neutral
A group of women fight for a picture as a man plays no instrument behind them.	A group of woman is posing in front of a musician.	contradiction
A female bicyclist rides down a construction site littered with traffic cones.	A female bicyclist rides down a construction site littered with traffic cones.	entailment
Photo is of a female bicyclist(#9) as she rides a red bicycle down a construction site lined with caution cones.	A female bicyclist rides down a construction site littered with traffic cones.	contradiction
A boat with a person aboard is making a turn in a body of water.	A boy plays with a boat in the tub.	neutral
An orange boat with a boy playing with a toy boat aboard is making a turn in an ocean setting.	A boy plays with a boat in the tub.	entailment
Two people wearing white shirts and gear swim in the water.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	neutral
Two scuba divers in a desert wearing white shirts and skateboarding equipment along with skateboards under their feet.	Two people dressed in white shirts and with fins on their feet swim underwater as they haul scuba equipment along.	contradiction
Student explains punishment to a thin man in a blue shirt.	The male teacher is teaching the class.	contradiction
The teacher is teaching an overweight woman in a yellow shirt.	The male teacher is teaching the class.	entailment
Two dogs are fighting over a stick on green grass.	The dogs are fighting over a stick	entailment
Two dogs are avoiding each other on green grass.	The dogs are fighting over a stick	contradiction
Two people are eating food.	Two sisters are eating food	neutral
Two children, who are sisters, are eating food.	Two sisters are eating food	entailment
Two men are competing in a wired cage.	Someone will win the boxing match.	entailment
Two men hugging in a wired cage.	Someone will win the boxing match.	contradiction
People crossing a street next to a smart car parked outside a movie theater.	People are at the movies.	entailment
People walking next to a smart car.	People are at the movies.	neutral
A young woman standing still in front of a fenced area.	A person walking.	contradiction
A young woman moving near a fence.	A person walking.	neutral
A small white dog is near two sheep.	A dog has turned into a sheep.	neutral
A small white dog has turned into two sheep.	A dog has turned into a sheep.	entailment
People are browsing in a warehouse.	People are shopping in a warehouse.	entailment
People sit in a warehouse.	People are shopping in a warehouse.	contradiction
A little boy wearing a blue hat and coat is sitting amongst the pigeons on the street.	A boy is inside.	neutral
A little boy wearing a blue hat and coat is standing inside a street-level entrance of a building amongst the pigeons.	A boy is inside.	entailment
A golfer riding down a golf course wearing protective gear.	Biker in a helmet riding a trail	contradiction
A biker riding down a trail.	Biker in a helmet riding a trail	neutral
A girl is sitting on the beach and appears to be avoiding a hit on the head by a plastic inflated hammer.	The girl is worried about what may happen to her.	contradiction
A girl is sitting on the beach and appears to be in danger of being hit on the head by a plastic inflated hammer.	The girl is worried about what may happen to her.	entailment
A child walks to the beach to buy an ice cream cone.	A child is eating an ice cream cone.	entailment
A child plays with a toy in a park.	A child is eating an ice cream cone.	neutral
A bird shoots up into the air.	The bike is bright red.	contradiction
A BMX biker wearing a bright red helmet shoots up into the air.	The bike is bright red.	entailment
A man with a shaved head and sunglasses has a neutral expression.	The man is frowning.	neutral
A man with a shaved head and sunglasses frowns.	The man is frowning.	entailment
Two college students discussing their class schedules and teachers.	Two college students compare their classes and teachers.	entailment
Two college students arguing about their grades.	Two college students compare their classes and teachers.	contradiction
A man with no shirt and a woman in a bikini in the water.	Man and woman in swimming clothes.	neutral
A man wearing a suit and a woman wearing a parka in the water looking directly at the camera.	Man and woman in swimming clothes.	contradiction
A girl is playing ball with three girls doing the same in the background.	Two of the girls are wearing dresses.	entailment
A girl throws a ball with three girls doing the same in the background.	Two of the girls are wearing dresses.	contradiction
Two beige dogs are playing outside.	The dogs are playing outside.	entailment
Two black cats are playing in the snow.	The dogs are playing outside.	contradiction
An energetic-looking elderly couple in formal attire stands outside on a sidewalk	A couple stands on a sidewalk.	contradiction
A couple stands outside on a sidewalk in the afternoon.	A couple stands on a sidewalk.	neutral
Some men are starting a race.	People finishing a race.	contradiction
Some men are participating in a race.	People finishing a race.	neutral
A muscular woman holding a golf club and wearing formal wear kneels a few feet back from the hole on a golf course.	A woman is playing tennis.	contradiction
A muscular woman holding a racket and wearing clothing stands a few feet back from the net in a sports setting.	A woman is playing tennis.	neutral
Several men, one in a black dress, sitting down the street.	Women walk down the street.	contradiction
Several people, one in a black dress, walk down the street.	Women walk down the street.	neutral
There are young men playing in the field, one man is playing near another player.	Men are playing soccer in the field.	neutral
There are young men playing soccer in the field, one man is playing soccer with another player.	Men are playing soccer in the field.	entailment
Two people stuck on a motorcycle together on a sunny day.	people going to work	contradiction
Two people are riding a motorcycle to work on a sunny day.	people going to work	entailment
Two people are helping to fix a trail bike.	Two people fix a trail bike.	entailment
A man in a blue shirt is hurting a man in a red shirt while breaking a trail bike.	Two people fix a trail bike.	contradiction
A man in a white shirt stands in his backyard has a stick.	The man sits on the ground in his backyard.	neutral
A person is on the water.	A man kayaking a lake.	neutral
A surfer kayaking the waves.	A man kayaking a lake.	entailment
Three young women sprinting from behind.	Three old women are strolling through a park.	contradiction
Three old women walking from behind.	Three old women are strolling through a park.	entailment
A band is performing for a group of fans.	A musical group is heard by people.	entailment
A band is not playing a show for a group of fans.	A musical group is heard by people.	contradiction
A man with his arm around a woman are fighting.	The man and woman pose.	contradiction
A man with his arm around a woman is standing.	The man and woman pose.	neutral
LeBron James holds a basketball while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	neutral
LeBron James plays soccer while wearing a USA Jersey while 4 opponents stand nearby.	Lebron James is playing basketball.	contradiction
Audience members are present at an indoor concert while a singer performs.	There is a crowd at the concert.	neutral
Audience members attending an indoor concert while a fully clothed band member sings.	There is a crowd at the concert.	contradiction
Two adults are in a sinking boat in the water.	Two children are rowing the boat to meet with their dad.	contradiction
2 small children are rowing a boat in the water.	Two children are rowing the boat to meet with their dad.	entailment
A man and a woman, casually dressed, sit on the beach, both enjoying the sunny weather.	The man and woman were sunbathing on the beach.	neutral
A man and a woman, formally dressed, stand on the beach, both looking out at the ocean.	The man and woman were sunbathing on the beach.	entailment
Boy wearing a red jacket stands on his hands on the grass.	Boy in a red jacket standing on his hands on the grass.	neutral
Boy wearing a red jacket sits on the grass.	Boy in a red jacket standing on his hands on the grass.	contradiction
Guy in white fuzzy jacket and a man in purple button up are playing music.	Two men are talking	neutral
Guy in white fuzzy jacket talks while a man in purple button up sings.	Two men are talking	entailment
A young boy wearing an outfit is playing with a rocket.	A boy is wearing lilac outfit.	entailment
A young boy playing with a rocket.	A boy is wearing lilac outfit.	neutral
A young couple fighting in a park while their daughter laughs uncontrollably.	An elderly couple dancing in a restaurant while there grandson hides his face and	contradiction
An elder	An elderly couple dancing in a restaurant while there grandson hides his face and	entailment
A shirtless man wearing long pants is performing tricks on his board in a busy street where a man and woman are walking away from the camera.	The man is being paid to perform tricks on his board.	entailment
A shirtless man wearing long pants is cooking a meal in a kitchen where a man and woman are walking away from the camera.	The man is being paid to perform tricks on his board.	contradiction
A group of people are discussing sports at tables.	The people are talking about sports.	entailment
A group of people not talking at tables.	The people are talking about sports.	contradiction
A woman is holding a shovel while standing in snow.	A woman shoveling snow from her driveway.	entailment
A woman is sitting in a flowering tree.	A woman shoveling snow from her driveway.	neutral
A man with a blue baseball cap on is sitting against a rock.	The man dozes off against a rock.	neutral
A man with no cap on is awake against a rock.	The man dozes off against a rock.	contradiction
A multitude of people in swim-wear engage in water activities in front of a white wall while people behind a row of bicycles observe.	A group of people play in the water, while other's watch.	neutral
A multitude of people in swim-wear play in the sand in front of a white wall while people behind a row of bicycles play.	A group of people play in the water, while other's watch.	contradiction
Two people standing at a table in a park.	Two people are getting ready to eat.	contradiction
Two people are in a restaurant.	Two people are getting ready to eat.	neutral
A child is sledding down a snowy hill on a plastic sled.	The child is outside.	entailment
An adult is sitting in an office chair.	The child is outside.	contradiction
A man and woman sit in front of a large red modern statue.	The man and woman are sitting.	neutral
A man and woman sit in front of a large red modern statue.	The man and woman are sitting.	entailment
A man sitting on a bench in a park.	The skier jumps the ramp.	neutral
A man skiing near the ocean.	The skier jumps the ramp.	entailment
Three women are playing a sport and two are moving.	the women are tall	neutral
Three women sitting and two are sitting to attempt to block a shot.	the women are tall	contradiction
A young girl ascends a rock wall, in a dress.	A girl in a purple dress is climbing a wall.	neutral
A young girl falls onto a soft pillow, in a purple dress.	A girl in a purple dress is climbing a wall.	contradiction
A woman with sunglasses on her head carries her kid.	a woman carries her kid after he is tired from school	entailment
A man with sunglasses on his head is pushing an adult.	a woman carries her kid after he is tired from school	contradiction
A woman in a beige blazer and sunglasses stares at the man in a striped t-shirt, who is staring at two smiling women in military attire on a city sidewalk.	Someone looks at a man who stares at people.	entailment
A woman in a beige blazer and sunglasses ignores a woman in a striped t-shirt, who is ignoring two smiling animals in military attire on a city sidewalk.	Someone looks at a man who stares at people.	contradiction
Non-Asian police in no uniforms are standing in front of a non-construction site.	There is an Asian police officer.	contradiction
Police in uniforms are standing in front of a site.	There is an Asian police officer.	neutral
