,original_sentence1,original_sentence2,contrast text,original label,contrast label,closest_instance
3108,A check with a green shirt uses a blowtorch on some food.,The check is using a blowtorch to sear some meat.,A check wearing a green shirt holds a blowtorch to sear a piece of meat.,neutral,entailment,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
3109,A check with a green shirt uses a blowtorch on some food.,The check is using a blowtorch to sear some meat.,A check burns some meat with a blowtorch.,neutral,contradiction,Two people are sitting under a tent while another stands. People sitting under a tent are cold while the other stands and tries to start a fire.
3110,A red-haired man in white pants glances at a couple sitting on a step.,The man is looking at a couple.,A woman in black pants glares at a stranger sitting on a bench. The woman avoids the stranger.,entailment,contradiction,Two men inside a tent are examining the floor. men looking at the floor
3111,A red-haired man in white pants glances at a couple sitting on a step.,The man is looking at a couple.,A person in clothes sees people.,entailment,neutral,Two men inside a tent are examining the floor. men looking at the floor
3112,two men sit at a encripted stone in the mountains.,The men are outside in the mountains.,A man sits at a stone in the mountains.,entailment,neutral,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
3113,two men sit at a encripted stone in the mountains.,The men are outside in the mountains.,One man is on the side of a mountain and standing around huge rocks.,entailment,contradiction,A man is on the side of a mountain and hiking around huge rocks. A man is outdoors hiking.
3114,An Asian storefront with bikes and people walking.,A store offering a massive sale.,An Asian storefront with bikes and customers walking.,neutral,entailment,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
3115,An Asian storefront with bikes and people walking.,A store offering a massive sale.,A white unoccupied building with cars and robots flying.,neutral,contradiction,The woman in the black shirt attempts to find her bike in the midst of the crowded street. A woman wearing a short skirt is on a crowded street.
3116,Two people street cleaning by hand and with machine.,The street is big.,Two people street cleaning a machine for the big street.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3117,Two people street cleaning by hand and with machine.,The street is big.,Two people hand machine big.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3118,A little girl wears a Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,A girl wearing a Barney outfit scrubs rocks in the tub with a sponge,A girl wears a Barney outfit while washing rocks in a tub with a sponge.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3119,A little girl wears a Dora the Explorer outfit while scrubbing rocks in a tub with a toothbrush.,A girl wearing a Barney outfit scrubs rocks in the tub with a sponge,A little girl scrubs rocks in a tub with a toothbrush.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3120,A man in a pointed hat carries many large bags full of food down a city street.,A man is carrying groceries home to his family.,"Carrying groceries in a pointed hat, a man carries many large bags down a city street.",neutral,entailment,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
3121,A man in a pointed hat carries many large bags full of food down a city street.,A man is carrying groceries home to his family.,A thief in a criminal hat carries many large bags full of stolen food down a city street.,neutral,contradiction,"A man in an apron sits at a table in front of a restaurant, while another man crosses the street with a purple gift bag and rolling luggage. The waiter takes a break after cleaning up the cafe, and the last customer leaves."
3122,Two young girls dressed in winter clothes play in a mound of snow.,Two young boys dressed in winter clothes play in a mound of snow.,Two young girls dressed in winter clothes play in a mound of snow. Two young boys dressed in winter clothes play in a mound of snow.,contradiction,neutral,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3123,Two young girls dressed in winter clothes play in a mound of snow.,Two young boys dressed in winter clothes play in a mound of snow.,Two girls play in a mound of snow. Two boys play in a mound of snow.,contradiction,entailment,Two children playing on the floor with toy trains. The girls slept on the floor next to the toys.
3124,Two women in white lab coats examine a dyed area on a cluster of cells using a projector.,Two women use a projector.,Two women in a room inspect a colored material using a device.,entailment,neutral,two women in lab coats looking on a image projected on the wall. Some women are in a lab setting.
3125,Two women in white lab coats examine a dyed area on a cluster of cells using a projector.,Two women use a projector.,Two men in black lab coats accidentally damage a random collection of cells using a broken projector.,entailment,contradiction,two women in lab coats looking on a image projected on the wall. Some women are in a lab setting.
3126,A woman in a short red dress and black boots stands while playing an electrified red cello.,A man dressed all in black charges forward towards a park bench.,A woman in a blue dress and white boots stands while playing an acoustic cello. A man dressed all in white walks towards a grassy area.,contradiction,neutral,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
3127,A woman in a short red dress and black boots stands while playing an electrified red cello.,A man dressed all in black charges forward towards a park bench.,"A woman in a short red dress and black boots sits while playing an electric blue cello, runs towards a park bench.",contradiction,entailment,A man playing a banjo near a tree at an outdoor event. The man is playing a cello inside.
3128,Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.,The person is examining a bike.,The person is examining a car.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3129,Two persons are examining a bicycle that is upside down on some asphalt in front of somebody's yard and home.,The person is examining a bike.,Two people are examining a bike on the ground in a location.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3130,Two people leaning over a fence looking at the water.,People are kayaking in the water.,Two individuals are leaning over a barrier looking at the body of water.,contradiction,neutral,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3131,Two people leaning over a fence looking at the water.,People are kayaking in the water.,Kayakers are in the water.,contradiction,entailment,"A woman is standing near the water, looks to be throwing something. The man is standing near the water."
3132,A man in a red apron displays a gourmet plated entree.,The man displayed a sculpture.,A person wears an apron while displaying a dish.,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
3133,A man in a red apron displays a gourmet plated entree.,The man displayed a sculpture.,A man in a red apron plates a gourmet entree.,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
3134,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A waitress serves a drink.,Person brings drink to two people dressed in white.,entailment,neutral,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
3135,A lady brings a drink to a seated couple comprised of a woman wearing a long white dress and a man in a dark suit.,A waitress serves a drink.,A lady delivers a drink to an empty table.,entailment,contradiction,"A man and a woman seated at a table, having drinks and deep in conversation. Two people are speaking with each other."
3136,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",The man was happy to be standing on a football feild,A person standing on a football field looking up at the football field sky.,neutral,entailment,An Indian man standing on the bank of a river. He is fishing.
3137,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky.",The man was happy to be standing on a football feild,"A man on crutches in a red, blue, and white uniform is standing on a football field looking up at the sky. The man was happy to be standing on a football field",neutral,contradiction,An Indian man standing on the bank of a river. He is fishing.
3138,A dog and sand blowing in the wind,A dog chews the side of the a couch.,A dog and sand blowing in the wind. A dog gnaws the side of the couch.,contradiction,neutral,A dog catching a Frisbee. A dog eating food.
3139,A dog and sand blowing in the wind,A dog chews the side of the a couch.,A dog chews the side of the couch.,contradiction,entailment,A dog catching a Frisbee. A dog eating food.
3140,Two women are shaking hands on a tennis court.,Two woman before a tennis match.,Two player before a Grand Slam final.,neutral,entailment,A man in red and black about to strike a tennis ball. A man is a tennis pro.
3141,Two women are shaking hands on a tennis court.,Two woman before a tennis match.,Two women are shaking hands on a basketball court.,neutral,contradiction,A man in red and black about to strike a tennis ball. A man is a tennis pro.
3142,A man in all black clothing shoveling snow from a sidewalk.,The guy is shoveling the snow outside has blue clothing.,The guy is shoveling snow outside has blue clothing.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3143,A man in all black clothing shoveling snow from a sidewalk.,The guy is shoveling the snow outside has blue clothing.,The guy is shoveling snow on the sidewalk.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3144,a family gathers for a nice meal in a comfortable home watching tv next to the fireplace.,The group is playing basketball.,a group is watching a movie in the living room.,contradiction,neutral,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
3145,a family gathers for a nice meal in a comfortable home watching tv next to the fireplace.,The group is playing basketball.,a family gathers for a nice meal at home watching basketball.,contradiction,entailment,Two children plus two dachshunds get ready for a sleepover. The children are feeding the dogs
3146,Two boys pose with an action hero.,Three people pose.,Two people pose.,entailment,neutral,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
3147,Two boys pose with an action hero.,Three people pose.,Two girls sit with an action hero. Three people sit.,entailment,contradiction,Three young women pose for the camera at a parade. Three young women are dressed for the parade.
3148,A rugby scrum is formed on field made almost entirely of mud.,The team is playing in heavy rain.,A rugby scrum is formed on a muddy field in torrential rain.,neutral,contradiction,Seven people are riding bikes on a sandy track. The people are racing.
3149,A rugby scrum is formed on field made almost entirely of mud.,The team is playing in heavy rain.,A team is playing rugby on a muddy field in a torrential downpour.,neutral,entailment,Seven people are riding bikes on a sandy track. The people are racing.
3150,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The three young childeren were hold an apple with a bite on it,,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3151,"Three young children consisting of two girls and a boy who is holding an apple with a bite out of it, are posing on a scenic mountain view background.",The three young childeren were hold an apple with a bite on it,"Three kids including two girls and a boy who is holding an apple with a bite taken out of it, are posing on a scenic mountain view background. The three kids were holding an apple with a bite taken out of it",entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3152,"A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.",A man in a tricorn hat eating bananas under an umbrella.,A woman carries an umbrella sits behind two baskets containing bananas.,contradiction,neutral,Man reading a book while working as a street vendor. A man flies a kite.
3153,"A woman in an outdoor marketplace, wearing a large cone shaped hat, standing behind two large baskets containing loaves of bread.",A man in a tricorn hat eating bananas under an umbrella.,A man in a tricorn hat eating bananas under an umbrella.,contradiction,entailment,Man reading a book while working as a street vendor. A man flies a kite.
3154,A man with saving cream on his face is having a kid scratch his head.,A child scratches a man's head while he is trying to shave.,A man is having a child scratch his head while he is trying to shave.,entailment,contradiction,A young child wearing a pink top is with a female adult. A kid is with a woman.
3155,A man with saving cream on his face is having a kid scratch his head.,A child scratches a man's head while he is trying to shave.,A person with cream on their skin has a child touch their head.,entailment,neutral,A young child wearing a pink top is with a female adult. A kid is with a woman.
3156,A man is reading a newspaper on a subway.,A man is reading a newspaper on a bus.,A man is reading a newspaper on a bus.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3157,A man is reading a newspaper on a subway.,A man is reading a newspaper on a bus.,A man is reading a newspaper on a bus.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3158,A man watches a girl jump into a pool.,The girl is jumping on a trampoline.,A man watches a girl jumps on a trampoline.,contradiction,neutral,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3159,A man watches a girl jump into a pool.,The girl is jumping on a trampoline.,A man watches a girl jump on a trampoline.,contradiction,entailment,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3160,many people gather outside.,group of people outdoors,Many people are outside.,entailment,neutral,A group of people play a game in the road. people playing a game
3161,many people gather outside.,group of people outdoors,,entailment,contradiction,A group of people play a game in the road. people playing a game
3162,An audacious motorcyclist who is zooming through a racetrack.,There is a motorcylist that is riding fast.,a cautious motorcyclist who is riding slowly in a parking lot.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3163,An audacious motorcyclist who is zooming through a racetrack.,There is a motorcylist that is riding fast.,A confident motorcyclist who is riding fast on the track.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3164,"A five-piece band, four of the men in red outfits and one of them in a leather jacket and jeans, perform on the sidewalk in front of a shop.",The band is performing.,"A four-piece band, three of the men in coloured outfits and one of them in a jacket and trousers, perform on the sidewalk in front of a shop. The band is performing.",entailment,neutral,A band performing on the corner of the street. The band is performing outdoors.
3165,"A five-piece band, four of the men in red outfits and one of them in a leather jacket and jeans, perform on the sidewalk in front of a shop.",The band is performing.,"A three-piece band, two of them in red outfits and two of them in leather jackets and jeans, perform in a room.",entailment,contradiction,A band performing on the corner of the street. The band is performing outdoors.
3166,"A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag is reaching towards a girl.",The woman has cookies in her bag.,"The man is staring away, grasping chocolates while a boy is leaning over a bar, a lady has chocolates in her bag.",neutral,contradiction,This is a man in a photo booth. A man in a photo booth at a carnival.
3167,"A man in a park is leaning on a bar looking, towards the camera while a boy in the background is leaning over a bar, and a lady with a bag is reaching towards a girl.",The woman has cookies in her bag.,A man in a park is leaning on a bar looking towards the camera while a boy in the background is leaning over a bar reaching towards a girl. The woman has cookies in her bag.,neutral,entailment,This is a man in a photo booth. A man in a photo booth at a carnival.
3168,A little girl sweeps a sidewalk.,A child sweeps the sidewalk outside the bakery.,A boy sweeps the sidewalk outside the bakery.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3169,A little girl sweeps a sidewalk.,A child sweeps the sidewalk outside the bakery.,A little girl sweeps the sidewalk outside the bakery.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3170,The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.,The man and woman are in bed asleep.,The strong male partner in the water dancing team holds his female partner above him while she poses. The man and woman are in bed asleep.,contradiction,neutral,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3171,The strong male partner in the water dancing team held his female partner above his head while she posed acrobatically over his head.,The man and woman are in bed asleep.,The strong male partner in the water dancing team holds his female partner over her head while she poses acrobatically.,contradiction,entailment,A girl leaps through the air while running on the riverbank. The girl is asleep on the riverbank.
3172,A woman in a white shirt is speaking to an audience made up mostly of children.,A woman is in a room with only adults.,A woman talks to the kids in the audience.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3173,A woman in a white shirt is speaking to an audience made up mostly of children.,A woman is in a room with only adults.,A woman is in a room with adults.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3174,a couple kisses.,The people are punching each other,The man is hugging.,contradiction,entailment,A husky and a black cat nuzzling. A cat attacks a dog.
3175,a couple kisses.,The people are punching each other,A couple embraces. Individuals are punching each other.,contradiction,neutral,A husky and a black cat nuzzling. A cat attacks a dog.
3176,A picture of a sidewalk in a city with people and cars.,People like picture.,Some people like a picture of a sidewalk in a city with cars.,contradiction,neutral,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
3177,A picture of a sidewalk in a city with people and cars.,People like picture.,A picture of a sidewalk in a city with no people and cars.,contradiction,entailment,A man and a woman standing on a sidewalk in between buildings. The sidewalk was deserted.
3178,A woman is lying in a hospital bed.,The woman lays in the grass.,A woman lies in a hospital bed.,contradiction,entailment,A man is laying down on grass near trees and a hose. A man is in his bed.
3179,A woman is lying in a hospital bed.,The woman lays in the grass.,The woman lies in the hospital bed.,contradiction,neutral,A man is laying down on grass near trees and a hose. A man is in his bed.
3180,A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,A group of people work on their shared urban garden as people passing by observe. The people are attending a meeting at city hall.,contradiction,neutral,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
3181,A group of people work in their shared urban garden as passersby watch.,The people are attending a meeting at city hall.,A group of people work in their shared urban garden as watchers watch.,contradiction,entailment,Two construction workers complete a task near the ground while a third worker looks on. Workers are on their way home.
3182,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,two people are near a tree,A woman in a white scarf stands far from other tree while a man in a black coat stands next to her with her head slightly bowed. two people are far from other tree,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3183,A man in a puffy black coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed.,two people are near a tree,A man in a long coat stands near a tree trunk while a woman in a white scarf stands next to him with her head slightly bowed,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3184,One man laying outside in the shade of a tree with a sunglasses on while reading a book.,The man was on vacation.,One man laying indoor in direct sunlight while watching television.,neutral,contradiction,An elderly man sleeping in a outdoor chair while another woman sits next to him. A man and his wife are relaxing outside.
3185,One man laying outside in the shade of a tree with a sunglasses on while reading a book.,The man was on vacation.,One man laying outside in the shade of a tree while reading a book.,neutral,entailment,An elderly man sleeping in a outdoor chair while another woman sits next to him. A man and his wife are relaxing outside.
3186,A light tan cat laying down on a concrete ledge next to the bushes.,A cat is near some bushes.,A dark tan dog is far from some bushes.,entailment,contradiction,A white cat sits on a wall. The cat is white.
3187,A light tan cat laying down on a concrete ledge next to the bushes.,A cat is near some bushes.,An animal rests on a concrete ledge next to some plants.,entailment,neutral,A white cat sits on a wall. The cat is white.
3188,A man is standing on a ladder painting bricks,An old lady is standing on a ladder,A man is on a ladder painting bricks.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3189,A man is standing on a ladder painting bricks,An old lady is standing on a ladder,A man is painting bricks on a ladder.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3190,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase 2 girls,A inflatable ball is chased by two men.,contradiction,neutral,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3191,"A giant inflatable ball, taller than a man, is chased by two men in orange shirts.",two men chase 2 girls,"A giant inflatable ball, larger than a man, is pursued by two men in orange shirts.",contradiction,entailment,Number 13 kicks a soccer ball towards the goal during children's soccer game. A player passing the ball in a soccer game.
3192,A race car is smoking on the track.,There is smoke by the car.,A race car is surrounded by smoke on the track.,entailment,neutral,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
3193,A race car is smoking on the track.,There is smoke by the car.,A race car is not smoking on the track.,entailment,contradiction,A large competition sailboat is surrounded by three small boats in the middle of the water. There are four boats in the middle of the water.
3194,An older man at a train station reads the newspaper.,A man feeds birds at a park.,An older man is reading the newspaper in a park.,contradiction,neutral,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3195,An older man at a train station reads the newspaper.,A man feeds birds at a park.,An older man feeds birds at a park.,contradiction,entailment,A middle-aged man works under the engine of a train on rail tracks. A guy is driving to work.
3196,Two boys stand in the surf.,The boys are playing at the beach.,Two boys are playing at the surf.,neutral,entailment,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
3197,Two boys stand in the surf.,The boys are playing at the beach.,,neutral,contradiction,Three men and two women stand facing the ocean from the shore on a sunny day. People stand in the ocean waves.
3198,A bridesmaid and groomsmen walk down the aisle.,Two people are in a church.,Two people are walking down the aisle in a church.,neutral,entailment,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3199,A bridesmaid and groomsmen walk down the aisle.,Two people are in a church.,A bridesmaid and groomsmen walk down a long aisle in a different church.,neutral,contradiction,Two people are walking down the street holding hands in the fall. A couple is looking for a house.
3200,A child smiling in a park,A child is smiling in the park because he saw the Ice Iceream man.,A child frowning in the park because he saw the Ice Cream man.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3201,A child smiling in a park,A child is smiling in the park because he saw the Ice Iceream man.,A child smiling in a park because he saw the Ice Cream man.,neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3202,Two children kick each other while being suspended from the ceiling.,The two kids hate each other.,The other child kicks the other child while being suspended from the ceiling. The other child and the other child are enemies.,neutral,entailment,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
3203,Two children kick each other while being suspended from the ceiling.,The two kids hate each other.,Two children kick each of them while suspended from the ceiling.,neutral,contradiction,The little boy in jean shorts kicks the soccer ball. A little boy is playing soccer outside.
3204,The people are getting ready for the show to begin.,People stare in awe at the movie screen.,People get ready to watch the movie screen.,contradiction,neutral,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
3205,The people are getting ready for the show to begin.,People stare in awe at the movie screen.,People watch the movie screen in awe.,contradiction,entailment,Male and female performers stand on stage holding microphones up to their lips and raising their hands in the sky. Male and female performers sit on stage.
3206,A young boy in a green shirt is looking down and slightly smiling.,The boy is happy.,A happy boy is looking at his green shirt.,neutral,entailment,A child wearing a green t-shirt takes his first steps across a playground bridge. A child holding playset railing to support himself.
3207,A young boy in a green shirt is looking down and slightly smiling.,The boy is happy.,A young boy in a green shirt is frowning. The boy is angrily grimacing.,neutral,contradiction,A child wearing a green t-shirt takes his first steps across a playground bridge. A child holding playset railing to support himself.
3208,A lady in a yellow tank and black pants is running in a marathon.,A person is running.,A person in colour clothing is participating in a race.,entailment,neutral,A woman in a red and white jacket riding a bicycle. a woman rides a bike
3209,A lady in a yellow tank and black pants is running in a marathon.,A person is running.,A man in a swimming pool standing.,entailment,contradiction,A woman in a red and white jacket riding a bicycle. a woman rides a bike
3210,A soccer game is played in a stadium filled with spectators.,A soccer game is currently happening.,A soccer game is happening.,entailment,neutral,A group of people play a game in the road. people playing a game
3211,A soccer game is played in a stadium filled with spectators.,A soccer game is currently happening.,Any game is happening in a desert with no one around.,entailment,contradiction,A group of people play a game in the road. people playing a game
3212,A windsurfer speeds towards the beach.,The windsurfer is sitting on the beach.,,contradiction,neutral,A person in red playing football on the beach. There is someone surfing at the beach.
3213,A windsurfer speeds towards the beach.,The windsurfer is sitting on the beach.,A windsurfer speeds towards the beach.,contradiction,entailment,A person in red playing football on the beach. There is someone surfing at the beach.
3214,Young Asian girls rest along a river's edge.,The girls rested by the river,,entailment,contradiction,A girl is standing and another one is sitting by a tree. There are two girls.
3215,Young Asian girls rest along a river's edge.,The girls rested by the river,Girls rest near a river,entailment,neutral,A girl is standing and another one is sitting by a tree. There are two girls.
3216,A girl jumps in the grass.,There is a girl jumping through a sprinkler in the yard.,A boy jumps in the grass.,neutral,contradiction,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3217,A girl jumps in the grass.,There is a girl jumping through a sprinkler in the yard.,"A girl jumps in the grass, and there is a girl jumping through a sprinkler in the grass.",neutral,entailment,Little kids enjoy sprinklers by running through them outdoors. Children try to cool down on the lawn.
3218,A balding man in a suit sitting on a chair with one leg raised speaking into a mic.,A man delivering a lecture,A hairy man in a suit sitting on a chair with one leg raised mumbling into a mic.,neutral,contradiction,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
3219,A balding man in a suit sitting on a chair with one leg raised speaking into a mic.,A man delivering a lecture,,neutral,entailment,"A man wearing a top-hat, blue plaid pajama pants, a white shirt, and gold embroidered vest stands in front of an American Flag under a colorfully painted street-front, and speaks to a crowd from a microphone. A man is singing the national anthem"
3220,Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.,One of the boys practicing martial arts is wearing a black robe.,A boy is practicing martial arts in a black robe.,contradiction,entailment,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3221,Two kids wearing white robes are practicing martial arts; boy on the left has blond-hair and is blocking a punch thrown by the dark-haired boy on the right.,One of the boys practicing martial arts is wearing a black robe.,One of the boys practicing martial arts is wearing a black robe.,contradiction,neutral,A man and woman showing a small child how to use a gun. Parents teaching their child the alphabet with crayons
3222,Child holding an object that is on fire.,The child is playing with a sparkler,Adult playing with a toy that is extinguished.,neutral,contradiction,Flaming are shooting from the rear of a race car. Flames are shooting from the rear of a race car as it takes off.
3223,Child holding an object that is on fire.,The child is playing with a sparkler,Child playing with a sparkler on fire.,neutral,entailment,Flaming are shooting from the rear of a race car. Flames are shooting from the rear of a race car as it takes off.
3224,"Multiple race cars seems to need tune ups, two yellow car one white and one black",The race cars are not running at optimum speeds.,"Multiple cars do not seem to need tune ups, two yellow car one white and one black The car are not running at optimum speeds.",entailment,contradiction,"Four men riding in a gray, fast moving boat appear to be wearing vests. Four men ride in a fast boat."
3225,"Multiple race cars seems to need tune ups, two yellow car one white and one black",The race cars are not running at optimum speeds.,Race cars appear to need tune ups.,entailment,neutral,"Four men riding in a gray, fast moving boat appear to be wearing vests. Four men ride in a fast boat."
3226,"A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.",A street working is working on a building.,A blonde street worker is working on a building in front of a white truck and orange pylons.,neutral,entailment,A construction man appears to be staring at a device. The man is marveling at the technology.
3227,"A blond street worker wearing a white hard hat, orange shirt, jeans and a reflective jacket in front of a white truck and orange pylons.",A street working is working on a building.,A street worker appears to be staring at a white hard hat and an orange shirt. A street worker is working on a pair of jeans.,neutral,contradiction,A construction man appears to be staring at a device. The man is marveling at the technology.
3228,"A young man shaves his face, while a girl behind him takes a picture in the mirror.",Two males enjoy shaving each other's bodies.,Two people shaving each other's bodies as a girl takes a picture in front of a mirror.,contradiction,neutral,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
3229,"A young man shaves his face, while a girl behind him takes a picture in the mirror.",Two males enjoy shaving each other's bodies.,"Two people shave their body, while a woman takes a photograph of their reflection.",contradiction,entailment,A older gentleman finds it humorous that he is getting his picture taken while doing his laundry. two ladies pin clothes to dry
3230,A blond-haired woman wearing a blue shirt unwraps a hat.,The blond-haired women has a shirt on.,A blond-haired woman takes off a hat.,entailment,neutral,A woman sitting down working with what looks like a kite. A woman has a kite.
3231,A blond-haired woman wearing a blue shirt unwraps a hat.,The blond-haired women has a shirt on.,A red-haired woman wrapping a bag.,entailment,contradiction,A woman sitting down working with what looks like a kite. A woman has a kite.
3232,A man standing behind the counter,A man is the cashier in a store.,A man is the cashier in this store.,neutral,entailment,Two men are standing in front of musical mixing equipment. There are people indoors.
3233,A man standing behind the counter,A man is the cashier in a store.,A man is standing behind the counter.,neutral,contradiction,Two men are standing in front of musical mixing equipment. There are people indoors.
3234,"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",A boy has just swung his golf club at the goft course.,"A kid stands on a town with a golf club in his hand, which appears to have just been swung.",entailment,neutral,A boy with a basketballs glowers at the camera. The boy scowls
3235,"A young boy stands on a golf mat with a city on the horizon, and a golf club in his hand, which appears to have just been swung.",A boy has just swung his golf club at the goft course.,"An old man stands on a village green with a baseball bat in his hand, which hasn't been swung. A man has just swung his baseball bat at the village green.",entailment,contradiction,A boy with a basketballs glowers at the camera. The boy scowls
3236,"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",the people are sitting,Different people are sitting in front of an orange canopy.,contradiction,entailment,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
3237,"Different people are walking on a sidewalk, in both directions, in front of an orange canopy.",the people are sitting,"Different people walk on a sidewalk, in both directions, near an orange canopy.",contradiction,neutral,Two hikers walk along a path adjacent to an old wall. Two men sit at desks
3238,Motorcycle stunt performer prepares for his next trick as the crowd looks on.,A person performs for a crowd.,Clown performs for enemy.,entailment,contradiction,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3239,Motorcycle stunt performer prepares for his next trick as the crowd looks on.,A person performs for a crowd.,A person performs for people.,entailment,neutral,a man doing tricks on a motorcycle. A guy does stunts on a motorbike.
3240,Even in cooler weather men will get out and play with their model planes.,Men are cooking in cool weather.,Even in cooler weather men will fly their model planes. Men prepare meals in cool weather.,contradiction,neutral,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
3241,Even in cooler weather men will get out and play with their model planes.,Men are cooking in cool weather.,Men are cooking in cool weather.,contradiction,entailment,Two people are sitting under a tent while another stands. Two people sitting under a tent while another bakes a cake.
